Text,Sentiment
"The decompilation is performed using the ApkTool ( Tumbleson_and_Winiewski,_2010_CITE), which generates as output the smali code of all classes which are part of the app",Positive
"In order for organisations to use and digest heterogeneous data and uncover the untold business patterns, there is a growing interest to develop techniques that investigate complex data phenomena and facilitate better data interoperability ( Doan,_Halevy,_&_Ives,_2012;_Doan,_Noy,_&_Halevy,_2004;_Duckham_&_Worboys,_2005;_Huang,_Lin,_&_Chan,_2012;_Jiang,_Zhang,_Tang,_&_Nie,_2015;_Lenzerini,_2002_CITE)",Neutral
This finding is consistent to the claim by Zhang_et_al._(2013_CITE) that Additional Greedy is still the most effective coverage-based strategy in terms of APFD.,Positive
Drouin_et_al._(2008)_CITE propose an approach which incrementally identifies object parts in videos,Neutral
"The symmetric Riesz derivative of order can be approximated based on its definition as a combination of the approximations (18) and (21) for the left and right-sided Riemann Liouville derivatives, or using the centered fractional differences approximation of the symmetric Riesz derivative suggested recently by Ortigueira [9]_CITE",Neutral
This structure is referred to as partially centralized P2P system [88]_CITE,Neutral
"Secondly, proactive traits are differentiated from buck-passing and procrastination ( Mann_et_al.,_1997_CITE) and maximisation ( Schwartz_et_al.,_2002_CITE).",Neutral
Picsel [22]_CITE is an example of a LAV system.,Neutral
"Dominiguez,_Framinan,_and_Cannella_(2014)_CITE compared the bullwhip effect in serial and divergent supply chains under stationary and stepwise demand.",Neutral
"SpiderWeb ( Stringhini_et al.,_2013_CITE) analyzes the web access data of actual web users on client hosts and detects malicious websites on the basis of different web users' redirect structures",Neutral
It is shown in [90]_CITE that direct measurement of link utilisation can help make better flow scheduling decisions which result in considerable improvement in maximum link utilisation,Neutral
"In line with recent research showing that there are no gender differences regarding perception and decision about technology adoption within younger subjects [44]_CITE, we did not find significant impact.",Negative
"This understanding (I and II) is in line with a perspective on science as argued for by Hansson_(2013)_CITE, stating that science is the practice that provides us with the epistemically most warranted statements that can be made, at the time being, on subject matters covered by the community of knowledge disciplines, ie on nature, ourselves as human beings, our societies, our physical constructions, and our thought constructions ( Hansson,_2013_CITE)",Neutral
"Similarly, Smith_(2004)_CITE proposed four pre-conditions for envy: being similar to the compared person, perceiving the situation as self-relevant, the desired object is hard to achieve (or low perceived control), and the feeling that the person does not deserve the object (or one own inferior situation is perceived to be undeserved)",Neutral
"More recently, by assuming that the viscosity depends on pressure in Stokes equation according to Barus law, in [12]_CITE a more careful derivation of the limit Reynolds equation is carried out",Positive
"A more detailed review has been done by Kowaldo and Russel [132]_CITE which focused on odour source localisation, though a lot of research has been conducted in the field since this time",Positive
"A tropical analogue of a theorem of Minkowski was proved in full generality by Gaubert and Katz [24]_CITE, see also Butkovi et al [7]_CITE for a part of this result",Positive
"Considerable works have been conducted in recent years related to robustness in a context of risk and uncertainties; see eg Hites,_De_Smet,_Risse,_Salazar-Neumann,_and_Vincke_(2006),_Baker,_Schubert,_and_Faber_(2008),_Roy_(2010),_Klibi_et_al._(2010),_Joshi_and_Lambert_(2011),_Ben-Haim_(2012),_Fertis_et_al._(2012),_Gabrel,_Murat,_and_Thiele_(2014)_CITE, and Malek,_Baxter,_and_Hsiao_(2015)_CITE",Neutral
"LinkedIn is perhaps the most successful and widely used social networking site (SNS) for recruiters and job seekers and is the world largest professional network on the Internet ( Adams,_2013_CITE).",Neutral
"Erdelez s_(2005)_CITE model of an information encountering (IE) episode, often cited in the serendipity literature, is an instance of accidental discovery of information during an active search for some other information (p",Positive
"In this way, an auditory stream can resonate in a spectral-pitch-and-timbre resonance for auditory recognition, while a stream-shroud resonance supports conscious hearing, and both resonances synchronize via their shared spectral representations, analogous to what happens during vision (Section 13), along the way explaining data like the Deutsch_(1975)_CITE scale illusion",Neutral
"The radiation levels of up to 100 millisievert/year are beyond the current public safety laves provided by ICRP and IAEA, although they may still be allowed for specialist workers ( WHO,_2013_CITE)",Neutral
Gray et al [7]_CITE also study the SIS epidemic model with environmental stochasticity introduced into the disease transmission parameter,Neutral
"To see this, consider the simple case of two snapshots in a one dimensional parameter space at coordinates 1 and 2 where (10)Tl( 1)= i=1MQil( 1) iland (11)Tl( 2)= i=1MQil( 2) ilUsing linear interpolation Qil( ) can be obtained for any [31]_CITE (12)Qil( )=Qil( 1)+Qil( 1)-Qil( 2) 1- 2( - 1)for i=1 2",Neutral
The receiver-based approach is built upon the argument that opinion leaders spread word of mouth via their personal influence networks [67]_CITE,Neutral
The data and its preprocessing are further described in Edwards_(2013)_CITE,Neutral
"Human speech is characterized by a four-fold variation in the speed at which words are spoken ( Miller,_Grosjean,_&_Lomanto,_1984_CITE), and any speech recognition system whether artificial or natural, will have to deal with this range of time-warp",Neutral
"The model results are compared with experimental data in Fig_9 (a), while the same comparison obtained by means of the 1D Boussinesq model of Musumeci et al [22]_CITE is shown as a reference ( Fig_9(b))",Neutral
Some other work explores notions of clusterability of data [25]_CITE,Neutral
241Am Be has been considered as a neutron source because it has been used as a calibrating source for most of the neutron surveying instruments [5]_CITE,Neutral
"For example, in learning processes the theory of change might be informed by pedagogical theory such as experiential learning theory ( Kolb,_1984_CITE)",Neutral
This state space approach has been further developed in Sherief [14]_CITE to include the effect of heat sources,Neutral
"This is quite closely related to Semiotic intertextuality a term that is said to have been coined by the post-structuralist semiotician, Kristeva_(1980)_CITE",Neutral
"Managing technical debt (MTD) workshops have gathered multiple studies related to TD and TDM in the past years ( Seaman et al,_2015_CITE)",Neutral
"The short term seizure event context has been shown to increase the robustness of the detector to the seizure-like artefacts, in particular the respiration artefact [33]_CITE.",Neutral
It is sometimes used as an approximate model for tuberculosis and can also be used to model the common cold [1 3]_CITE,Neutral
"However, fraudulent computer-based messages continue to proliferate, exploiting common influence techniques to increase the likelihood that people will click on malicious links or downloads [1]_CITE",Neutral
"Tsakirtzis et al [29]_CITE studied the transient resonant interactions of TET, whilst Kerschen et al [30]_CITE conducted parametric studies to understand the dynamics of energy pumping",Neutral
"Keeping the forces under a prescribed safe upper limit prevents the system from having deflections on the tool and avoids tool damage and breakage ( Altintas,_1992_CITE)",Neutral
"Ackerman et al [22]_CITE and [23]_CITE investigated cluster analysis approaches with respect to further formal characteristics, which are related to some of the characteristics listed above",Neutral
Pope and Peel [30]_CITE evaluated a simulation of bets against published market odds in accordance with the recommendations of a panel of newspapers experts,Neutral
"From Zygmund theorem (see Theorem 5.3 in [4]_CITE), we know that f Z if and only if f is continuous on D and f(ei( +h))+f(ei( -h))-2f(ei )h For a good source of the above three spaces, we refer to [57]_CITE",Neutral
"It is worth noting that the first type of selection methods generally work by preserving the original ratio between classes [6,11]_CITE: if there is a great skew in the data, it continues to be",Neutral
"This includes, among others a need for economically sound mechanisms to incentivize user participation, which is reportedly low in some of the existing systems [124]_CITE and is recognized as a significant obstacle factor in the others [38,50]_CITE",Neutral
"Second, we propose a more generic model of transient synchronization based on a Weakly Coupled Oscillator (WCO) framework ( Hoppensteadt_&_Izhikevich,_1997_CITE)",Positive
"Ultimately, the feasibility of having different treatments within specified boundaries will depend on how densely populated the entire prototype exclusion zone is, which is part of a wider issue of siting for nuclear power installations ( Grimston_et al.,_2014_CITE).",Neutral
"The only instance even vaguely like this (that I know of) is the Boosting family of algorithms the existence of which was predicted by studies in computational complexity theory [14]_CITE, and discovered later by Schapire [15]_CITE",Neutral
"With respect to the repair of inconsistencies, approaches have been proposed to use OCL constraints and the part of the constraint, which has not been satisfied, to create an appropriate repair action ( Nentwich_et al.,_2003_CITE)",Neutral
"In software project retrospectives, CEDs are the most frequently used techniques ( Lehtinen_et_al.,_2011_CITE)",Positive
"This may be the case but, as Rowe_et_al._(2005)_CITE say, there is no point even beginning to consider validity and reliability if the instrument cannot be used in the first place",Neutral
"Software engineering for aPS is still struggling with modularity and the best level of software component size ( Feldmann_et al.,_2012,_2015;_Maga_et al.,_2011_CITE) and the interfaces between these components",Neutral
"For example, DCTCP [71]_CITE and HULL [77]_CITE can improve overall flow completion time to some extent but they are still unable to overcome the uneven load balancing as a result of static flow hashing due to lack of a global view of the link redundancy in the DC network, and hence still suffer from performance degradation",Neutral
"The SUS is a standardized, technology-independent questionnaire to evaluate the usability of a system ( Brooke,_1996_CITE)",Neutral
"There is some discussion in the literature about what the true costs of exposure to radiation are, and ( Cuttler_&_Pollycove,_2009_CITE) is just one example of the relatively recent point of view that low levels of exposure to radiation can in fact provide some benefit to the recipient",Neutral
"Additionally, there are numerous other ethical approaches that are invoked in the area of computing, such as the ethics of care [21]_CITE, which may be useful for understanding particular aspects, such as the ethical side of gender issues in computing [22]_CITE, or the ethics underlying the capability approach developed by Sen [23]_CITE and Nussbaum [24]_CITE, which has been shown to be relevant to ethics-related research on ICT [25]_CITE, [26]_CITE.",Positive
"Section 5 briefly introduces the WNSimRep v1 dataset, which is detailed and made publicly available in [63]_CITE as complementary material",Positive
"Therefore, some authors (eg Aviv,_2003_CITE) have adopted the Kalman filter approach",Neutral
"The anonymity-preserving Tor network also added methods to obfuscate the timing and size characteristics of traffic after it was shown that visiting certain websites could be fingerprinted [24,25]_CITE",Neutral
It is assumed that there are several reasons why people act in a fair manner [9]_CITE,Neutral
"According to various publications [1,2]_CITE, thermal errors represent approximately 70% of the total positioning error of the CNC machine tool",Neutral
"After non-functional attributes have been set, a call chain may span across components but it is guaranteed to be finite (it is represented as a tree with a leaf at every first occurrence of a deferred operation, ie, with sporadic or bursty activation pattern, which is executed by its own thread of execution) and acyclic ( Cancila_et_al.,_2010_CITE).",Neutral
We used Critical Difference diagrams (CD diagrams) [8]_CITE to show the post-hoc results because CD diagrams compactly present the rank of the algorithm according to one performance indicator,Neutral
"Indeed, this debate sheds light on the meaning of credal set fusion as envisaged by Walley [109]_CITE",Neutral
"Many perceptual inferences, including perceiving and drawing inferences, are automatically supported at low cognitive costs [8,34]_CITE",Neutral
"In [13]_CITE, we proposed such a notion and applied it in a procedure for turning reachability graphs of sequentially persistent safe nets into step persistent transition systems from which correct GALS circuits can be derived.",Neutral
"The cyclic edit distance, denoted by CE( x, y), is defined as CE(x,y)=mini(minj E(xi,yj))=mini E(xi,y) [18]_CITE.",Neutral
"It follows from Podlubny [14]_CITE, that the left-sided Riemann Liouville or Caputo fractional derivative v( )(t)=0Dt v(t) can be approximated in all nodes of the equidistant discretization net t=j ( j=0,1, ,n) simultaneously with the help of the upper triangular strip matrix Bn( ) as: (18)vn( )vn-1( ) v1( )v0( )T=Bn( )vnvn-1 v1v0T,where (19)Bn( )=1 0( ) 1( ) n-1( ) n( )0 0( ) 1( ) n-1( )00 0( ) 1( ) 0 00 0( ) 1( )00 00 0( ) (20) j( )=(-1)j j,j=0,1, ,n",Neutral
"However, these sorts of optimal control problems are commonly solved in Mathematical Finance and, more generally, in Operations Research ( Sahebjamnia,_Torabi,_&_Mansouri,_2015_CITE), and we are going to follow that framework here to identify the best post-accident recovery strategies",Neutral
"The concern is being certain that when a causality between x and y is found, factor z is not included, which we did not identify during the interviews ( Runeson and_H st, 2008_CITE)",Neutral
Grimble et al [2]_CITE showed that the predominant regime of lubrication for pharmaceutical seals is boundary,Neutral
Motion detectors for the skin color model adaptation were explored by Dadgostar_and_Sarrafzadeh_(2006)_CITE,Neutral
Some connections of multivalued logic and fuzzy algebra with idempotent mathematics have been developed by Di Nola et al [18 21]_CITE,Neutral
"In particular, we introduced a new notion of b-persistence and b-nonviolence that, unlike the one from [18]_CITE, does not coincide with one of the other two variants: a or c",Neutral
"Functions with code from multiple clusters reduce code separation (hindering comprehension) and increase the likelihood of ripple-effects ( Black,_2001_CITE)",Neutral
"Interestingly, the lack of authority information contained within low authority messages seemed to invoke deeper processing strategies that were both more time-consuming and had a greater impact on resultant task performance, likely due to the triggering of suspicion [21]_CITE",Neutral
"In another subsequent work [56]_CITE, the same aforementioned authors introduce a new family of intrinsic and corpus-based IC models and a new algebraic framework for their derivation, which is based on the estimation of the conditional probabilities between child and parent concepts within a taxonomy",Neutral
Hoegl_and_Gemuenden_(2001)_CITE give a detailed account of both the theoretical rationale and empirical evidence for the positive relationship between TWQ and both software team performance and team members success,Neutral
"Where, W R is the radiation weighting factor for neutrons which is given in [9]_CITE (6)WR=5.0+17.0e (Ln(2En))26,for1MeV En 50MeV",Neutral
"The difficulty of introducing agile methods increases with the organization size ( Dyb _and_Dings yr,_2008_CITE)",Neutral
"In [47]_CITE, Gunatilaka et al used binary sensor measurements where the threshold was unknown to determine the parameters of a biochemical source",Neutral
"External validity is concerned with whether it is possible to generalize the findings of the study and to what extent they can be generalized ( Runeson_and_H st,_2008_CITE)",Neutral
"Frequency domain outputs the well-known stability charts, which gives stability frontiers in the cutting space parameter ( Altintas,_2000;_Balanchandran,_2001_CITE)",Positive
The method presented in Chittester_and_Haimes_(2004)_CITE strives to identify sources of risk,Neutral
Note that in order to identify these calls our Instrumentation Engine extracts all the possible API methods from the reverse engineered app and compare them against the permission map published in Felt_et al._(2011)_CITE as mentioned in the previous section,Positive
"These properties of competitive normalization, rehearsal waves, and self-inhibitory feedback have all been supported by psychological and neurophysiological data, as well as by model simulations (eg, Boardman_&_Bullock,_1991;_Grossberg_&_Pearson,_2008;_Silver_et al.,_2011_CITE).",Neutral
One mirrors Erdelez s_(2005)_CITE definition of information encountering: an instance of accidental discovery of information during an active search for some other information (p,Neutral
"In its original form [20]_CITE, persistence is stated as a property of nets executed according to the sequential semantics",Neutral
We addressed the first of these questions in previous work [30]_CITE.,Neutral
"Based on estimated concentration gradient, Hessian matrix and curvature of the environmental contour line, Zhang and Leonard [111]_CITE used a formation of Newtonian particles to track level sets of a field at unitary speed",Neutral
"This was, for example, shown in a survey regarding requirements engineering practice for software projects in industry by Neill_and_Laplante_(2003)_CITE",Neutral
Multilinear logistic regression: Multilinear logistic regression [37]_CITE is one of the most commonly used tools for discrete data analysis,Positive
"For example, modern datacentres are for the most part power-inefficient ( Barroso_and_H lzle,_2009_CITE)",Neutral
"In BNDM, each alignment window is processed from right to left like in the Boyer Moore algorithm [9]_CITE by simulating the nondeterministic automaton of the reversed pattern with bitparallelism",Neutral
"An initial step towards understanding the potential impact of social engineering on ICS was discussed by Green_et al._(2015)_CITE; however this work focuses solely on malicious emails, with vulnerability assessments achieved through the use of interview data.",Neutral
"from the UCI repository [2]_CITE, we can formally represent datatypes describing the Iris data examples by defining instances of OntoDT datatype classes.",Neutral
"Finally, we implemented the Queen-MAC proposal in ns-2 as well, following the design rules pointed out in the work [12]_CITE",Positive
"The classical coupled thermoelasticity theory proposed by Biot [1]_CITE with the introduction of the strain-rate term in the Fourier heat conduction equation leads to a parabolic-type heat conduction equation, called the diffusion equation",Neutral
"There are many approaches and formats to model information, and several uncertainty theories [51]_CITE",Neutral
"Second, image invariants are not explicitly handled as in [11,15,16]_CITE, although the symmetry of the connectivity index together with the multiscale approach used allows the quantification of such invariants and simplify the analysis where such invariants are not relevant, for example, if there is no significant variation or when objects at different scales or rotated should actually be considered as different instances",Negative
"In particular, US consumer goods giant Proctor &#38; Gamble, in conjunction with Metaphor Computer Systems, were instrumental in demonstrating the value and the methodology of a new form of architecture ( Nylund,_1999_CITE)",Positive
"De_La_Fuente,_Ros,_and_Cardos_(2008)_CITE studied re-thinking of the relationship among chain members",Neutral
Observe that these three sets have asymptotic density zero (see also [25]_CITE).,Neutral
It is used in belief merging by Chopra et al [22]_CITE.,Neutral
"Such a processing scheme would be in line with neurophysiological evidence supporting the hierarchical processing of aural features in the auditory cortex with increasing temporal receptive windows ( Lerner_et_al.,_2011_CITE)",Neutral
More information about the ANFIS network structure is given in [20]_CITE.,Positive
"Davies [30]_CITE argued (for linear regression) that statisticians should be interested in estimating globally defined and continuous functionals of distributions, because only such functionals cannot change arbitrarily in the neighborhood of a distribution",Neutral
"Finally, despite one of the main motivations of WNetSS being to provide a software implementation for the most recent methods, looking at tables 2 and 3, you can see that WNetSS [15]_CITE neither implements nor cites many recent similarity measures and IC models reported in the literature.",Negative
"Arguably it was the latter of these which had the greatest public impact by successfully predicting the 1952 US presidential election ( Ceruzzi,_1999_CITE)",Positive
"Therefore, the multi-perspective modeling approach in Kowal_et al._(2014)_CITE is also applicable for evolution (cp",Neutral
"It supports a compositional approach for the verification of discrete real-time behavior ( Giese_et al.,_2003_CITE) to improve scalability",Neutral
"Single Sign-On (SSO) technologies such as Security Assertion Markup Language ( SAML,_OASIS,_2005_CITE) and OpenID Connect ( Sakimura_et al.,_2014_CITE) have made general service providers free from authentication itself and only consume the assertion generated by the Verifier, which is called Identity Provider (IdP) in SAML and OpenID Provider (OP) in OpenID",Neutral
"In Toms_&_Campbell_(1999b)_CITE they performed experiments using form and function (content or purpose), exposing users, with backgrounds in IT and an academic environment, to digital and hard copies of web documents",Neutral
"On the other hand, sensors embedded in clothes, eyeglasses, belts, shoes, wristwatches, wristbands, headbands, mobile devices, and so on, are considered unobtrusive [6,20,36]_CITE.",Neutral
"The Method Evaluation Model (MEM) ( Moody,_2003_CITE) is one of the possible frameworks to back up the evaluation of a risk assessment method",Positive
"In order to achieve this goal, HULL uses a combination of three technique: It uses Phantom Queues, which simulate the occupancy of a queue that drains at less than the maximum link rate, adaptive response to ECN marks using DCTCP [71]_CITE, and packet pacing to smooth out bursts of packet arrivals",Neutral
Zheng_et al._(2010)_CITE predict failures in Blue Gene/P supercomputers by analyzing the log messages and using genetic algorithms to create rules for the log patterns that precede the failures,Neutral
"For example, one paper would highlight the viewpoint of the developers ( Fry_and_Greene,_2007_CITE), and another would consider the transformation from the user experience designers point of view ( Federoff_and_Courage,_2009_CITE).",Neutral
"Smil_(2005,_p._8)_CITE argues these widespread and truly revolutionary innovations not only changed the course of the innovating societies but were also translated into profound global impacts",Neutral
"Also, superadditivity does at least not seem to be as common in MSTd as in SC (although that might be due to the stimuli used in related studies of the two regions) ( Morgan,_DeAngelis,_&_Angelaki,_2008_CITE)",Neutral
It applies the Preconditioned Conjugate Gradient (PCG) [11]_CITE method to solve the system of equations,Neutral
"In this sense, advances in WMSNs over the next few years will be addressed to the design, development and integration of all these capabilities into a single standard mesh solution which, in turn, will ensure a strong boost of this technology in a wide range of areas, such as automation and control (home and industrial), environmental surveillance, precision agriculture, traffic monitoring, or health services [1]_CITE.",Neutral
"Users of information technology search for a cognitive trade-off between the perceived effort of using a technology and its perceived usefulness and accuracy [16,61]_CITE",Neutral
"The tree structure enforces duplicating the same cause under many problems whereas in the network structure only references to the problems are duplicated ( Lehtinen_et_al.,_2011_CITE)",Neutral
"However, the absence of enhancement does not necessarily imply a histopathologic diagnosis of low-grade tumor: one-third of nonenhancing diffuse gliomas in adults are high-grade tumors [45]_CITE",Neutral
"DebtFlag ( Holvitie and_Lepp nen, 2013_CITE) has been developed to capture, track and resolve TD in software projects",Neutral
"In simple terms, it is a generalisation to the three-dimensional Euclidean space of the local connected fractal dimension of binary images previously reported in [10,18]_CITE.",Neutral
"Current model comparison tools apply a two-phase process: (i) correspondences between model elements are computed by model matching algorithms ( Kolovos_et_al.,_2009_CITE), and (ii) a model diffing phase computes the differences between two models from the established correspondences",Positive
"When Java executions are finite, we take advantage of the stuttering mechanism implemented in Spin ( Holzmann,_2003_CITE), and we assume the semantics derived from considering the last state of the trace repeated forever",Positive
"The reader is able to perceive the meaning through interaction with the cues which exist on the outside and inside of the frame ( Frow,_2006,_chap._5_CITE) a term that Frow uses synonymously with genre",Neutral
Bj rnsson_et_al._(2009)_CITE compared two CED techniques with a controlled student experiment and showed that using the fishbone diagram in RCA resulted in lower number of detected causes when compared with the directed graph,Neutral
"As stated above, these recommendations suggest several constraints regarding the face image quality required at ABC e-gates when second generation passports are used ( S nchez_del_Rio_et al.,_2015_CITE)",Neutral
"In Kriaa_et al._(2012)_CITE, it is declared that in very large and complex situations the exhaustive computation of all possible attacks is often impossible or simply not practical.",Neutral
"In addition to navigation space the space of potential travel other forms of spatial representation have also been considered in the literature (eg representations of the positions of body parts or external representations such as maps or diagrams Tversky,_2005_CITE).",Neutral
The request-routing system in CDNs typically includes two basic modules for routing user requests to the most suitable edge server; i) request-routing algorithm and ii) request-routing mechanism [80]_CITE,Neutral
"This kind of hierarchical aggregation is a fundamental organizational principle of cortical networks for dealing with perceptual and cognitive processes that unfold over time ( Fonlupt,_2003_CITE).",Neutral
"Although its fluctuations greatly affected Chinese financial markets and investors, their impact was far from resembling a systemic financial crisis ( Sevim,_Oztekin,_Bali,_Gumus,_&_Guresen,_2014_CITE)",Neutral
Ordered weighted averaging (OWA) operators [37 39]_CITE may be applied to enhance the ability of this approach,Neutral
An extensive overview is given in Long and Nelson [19]_CITE.,Positive
"The original set of papers was formed from the searchers run on IEEE Xplore, ACM, SCOPUS and Web of Science as recommended in Kitchenham_and_Brereton_(2013_CITE)",Neutral
"In that sense, graphical support implemented in a system would be used to improve process and outcome (eg [7,12,82]_CITE)",Neutral
Luo et al [11]_CITE proved that multi-view video is efficient in solving high-dimensional space problems and estimating a 3D surface in a temporal sequence,Neutral
"The network structure approach also requires knowledge on consumers social networks that are often private information [5,43]_CITE",Neutral
"Place cells are pyramidal cells in the hippocampus which exhibit strongly increased firing when the animal is in specific spatial locations, largely independent from orientation in open environments ( Burgess,_2008;_O Keefe_&_Dostrovsky,_1971_CITE), thus providing a representation of an animal (or human Ekstrom_et al.,_2003_CITE) location in the environment",Neutral
"This postulate is implicitly at work in belief revision [56]_CITE as well, since in the AGM axioms 6 6named from Alchourr n, G rdenfors and Makinson [2]",Neutral
"While one method ( Song_et al.,_2012_CITE) aims to list and discuss risk assessment activities to be undertaken at the system design stage, four methods ( Guan_et al.,_2011;_Permann_and_Rohde,_2005;_Ten_et al.,_2010;_Yu_et al.,_2006_CITE) target to identify vulnerabilities and/or to quantify the level of vulnerability of a system",Neutral
"An interesting question related to TD identification is whether developer-identified TD should be considered as real TD , while tool-identified TD should not, because it is not necessarily related to the effects of external (such as customer and market) changes in the software architecture ( Zazworka et al,_2013_CITE).",Neutral
"Hence, a systematic literature review of theory of change approaches to evaluation spanning 20 years concluded that more published cases of these type of evaluations are needed explaining how the approach is enacted, procedures and analytic frameworks, and the subsequent use of evaluation results ( Coryn_et_al.,_2011_CITE, p_216).",Neutral
We face a wave of data; the amount of data is so big that a lot of information is never looked at by anybody [18]_CITE,Neutral
Pastor and Ashish analyzed chaotic features of M-set [8 9]_CITE,Neutral
"A basic idea behind this paper is that each fuzzy triangular norm (t-norm) as described, for instance, in Klement, Mesiar and Pap [31]_CITE, leads to an idempotent semiring, which we call a max-t semiring",Neutral
"Proactive individuals actively search for opportunities, take initiative, and proceed with their actions until they achieve their objectives ( Bateman_&_Crant,_1993_CITE)",Neutral
"HHM is the methodology for capturing and representing the essence of the inherent diverse characteristics and attributes of a system ( Haimes,_1981_CITE)",Neutral
"More generally, MacKenzie_and_Podsakoff_(2012)_CITE showed in a meta-analysis that the correlations between the independent and dependent variables inflated from 133 to 304 percent when the same rater evaluated both.",Neutral
"A difficult balance has to be struck between rigour and relevance ( Shaw,_1999_CITE) because if the former is unquestioningly prioritised then there is good evidence that stakeholders will not co-operate ( Rowe_et_al.,_2005_CITE)",Neutral
"Positive ratings created by the general public can improve consumer attitude, while negative ratings created by the general public can worsen consumer attitude [54]_CITE",Neutral
Dunn introduced this algorithm in 1973 [21]_CITE and it was improved by Bezdek in 1981 [22]_CITE,Positive
"Tracking of human targets in the image plane is achieved with the use of the Predator TLD tracker ( Kalal_and_Matas,_2009_CITE)",Neutral
"The lesser elements and trace elements constitute 4% of the body's mass [2,3]_CITE",Neutral
"The second feature set is a noise robust version of the FE, which is generally called AFE (Advanced Front-End) in the literature and known to significantly reduce word error rates in noisy conditions [21]_CITE",Neutral
"Countermeasures against DGAs, such as detecting and extracting AGDs and sinkholing, have already been implemented and contributed to disrupting C&C ( Conficker_Working_Group,_2011;_Shadowserver,_2014_CITE)",Neutral
These approximate expressions for the Poynting vector are compared to the exact solution given by Davies [11]_CITE,Neutral
"At high frequencies, empirical models [18]_CITE suggest turbulent boundary layers exhibit a f 5 scaling while at intermediate frequencies a f 1 scaling",Neutral
The following is a summary of two general Gestalt principles [26]_CITE as well as the related principle of well-matchedness [19]_CITE that apply to the evaluated visualization techniques.,Neutral
"It has been argued that systemic is often interpreted as consideration of every component of that situation plus its context, plus its environment but sometimes is useful to think that a systems-based approach to evaluation it is concerned with what can reasonably left out of the enquiry ( Imam_et_al.,_2007_CITE, p_8)",Neutral
"To achieve a lower startup delay, the authors in [112]_CITE proposed a three phase streaming hybrid CDN-P2P architecture that allows peers to download initial chunks of a content item from the geographically closed CDN nodes and remaining chunks from a P2P swarm",Neutral
Symmetry Draw Euler diagrams with highly symmetrical curves [10]_CITE.,Neutral
"Reliability is concerned with to what extent the data and the analysis are dependent on the specific researchers ( Runeson and_H st, 2008_CITE, p_154)",Neutral
Issues due to a lack of knowledge of the correct form of the likelihood function were addressed by Lane et al [36]_CITE,Neutral
"Starting from the definition given in [4]_CITE, Guyon and Elisseeff [21]_CITE divide feature selection methods in three broad groups: filter, wrapper and embedded methods",Neutral
"The mathematical formalism which has been developed for incorporating geometric and topological techniques deals with point clouds, ie finite sets of points equipped with proximity or nearness or distance functions [3,4]_CITE",Neutral
"There has been interesting work on the relationship between faults, program size, and dependence clusters ( Black_et_al.,_2006_CITE), and between impact analysis and dependence clusters ( Acharya_and_Robinson,_2011;_Harman_et_al.,_2009_CITE)",Positive
"An attack graph based model for evaluating risk in a considered computer network has been proposed by Kanoun_et al._(2008_CITE), which computes risk by combining two major factors: potentiality and impact",Neutral
"As Brataas et al show in [30]_CITE, the reconfiguration time is divided into three different tasks: (1) analyse the context data; (2) plan (decide) the new configuration and (3) execute the plan in order to deploy the new configuration",Neutral
The hidden Markov model toolkit (HTK) was employed to train and test the HMM used in this study [22]_CITE.,Positive
"The techniques for data analysis used in exploratory case studies are constant comparisons and cross-case analysis ( Seaman, 1999_CITE) .",Neutral
"Finally, V is exact, when all data provided by V satisfies E, and all data satisfying E is provided by V [23]_CITE.",Neutral
"This resembles the generalisation capabilities of humans as shown by the classic mental rotation experiments using unusual, novel object images ( Hochberg_&_Gellman,_1977_CITE)",Neutral
"In this case, the posterior class probabilities p( j| x) for a given pattern x is computed; then pattern x is assigned to the class, for which the p( j| x) value is maximum [1 6]_CITE",Neutral
Allen_et al._(2012)_CITE develop an optimization scheduling algorithm which in addition equitably reduces the service time to local clients,Neutral
"In the context of filter convergence, some computations of rates of approximation were given in [26]_CITE for Korovkin-type theorems",Neutral
"Many taxonomies to compare the interpretability of different algorithms have been proposed [9,10,12,76]_CITE",Neutral
"To be an effective practical addition to the design process, computational simulation time must be shortened and reduced order modelling has been shown to be an effective method for attaining this goal [2,3]_CITE.",Positive
"Milling processes basically consist of three possible phases: roughing, medium and finishing the surface ( Juneja,_Sekhon,_&_Seth_2003_CITE)",Neutral
"They are also motivated to contribute their knowledge to other consumers [19,39]_CITE",Neutral
"Primacy is acknowledged by Collins et al [12]_CITE, who introduce the concept of spatial rights in respect of the fact that spatial positioning can be the most salient feature of possible visual encodings , backed up by [9]_CITE",Neutral
Concentrations expected at that sensor can then be calculated for any source term by computing the inner product of the source distribution and the adjoint concentration field [21]_CITE.,Neutral
"This is necessary for most practical problems involving waves generated by a driven wavemaker or the removal of a sluice gate; for example, see Bokhove and Kalogirou [8]_CITE for a problem concerning water waves generated by removing a sluice gate in a wave tank",Neutral
"Moreover, some theoretical and experimental work has been carried out in order to get optimal machining parameters subject to dimensional precision and surface quality, tool life expectancy and production times ( Chien_&_Chou,_2001;_Vivanco,_Luis,_Costa,_&_Ortiz_2004_CITE and references therein); in different machining processes and using different materials.",Neutral
Ulewicz_et al._(2014)_CITE present a first approach for selecting and reusing existing test cases based on changes within the control program for efficient testing of changes,Neutral
"The authors in [108]_CITE reported that, video popularity in online social networks (OSNs) follows the Zipf-like distribution",Neutral
