Text,Sentiment
As shown in   using this representation  a linear classifier can not distinguish sentences sampled from a trigram and real sentences ,Neutral
We annotated with the BIO tagging scheme used in syntactic chunkers  ,Neutral
Second we devised a method to obtain the expected word Ngram count in the target texts using an Nbest word segmentation algorithm Nagata 1994 ,Positive
It is likely however that we need both the forces of unification and diversification to move forward summarised eloquently by Langley 17 referencing Dyson,Positive
Joachims Granka Pan Hembrooke  Gay 2005 used scanpath measurements to examine the reliability of implicit feedback generated from click through data in Web searches,Neutral
Also  in a  stateoftheart English parser  only the words tha  t occur more tha  n d times in training data ,Positive
Gurr proposed that visualizations which are wellmatched to their semantics are effective 19,Positive
Immediate response to a nuclear accident involves procedures for evacuation sheltering iodine tablets distribution whereas recovery measures include longterm relocation and remediation as well as potential repopulation of the affected areas Gering Gerich Wirth  Kirchner 2013 Higgins et al 2008 Munro 2013 ,Neutral
While Kazama and Torisawa used a chunker  we parsed the definition sentence using Minipar  ,Neutral
Following  we can avoid unnecessary false positives by not querying for the longer ngram in such cases It is explored extensively in  We compare semisupervised LEAF with a previous state of the art semisupervised system  ,Positive
first the linguistic approach in which the model is written by a linguistgenerally in the form of rules or constraints Voutilainen and Jgrvinen 1995 Second the automaticapproach in which the model is automatically obtained from corpora either raw or annotated 1  andconsists of ngrams Garside et al 1987 Cuttinget ah 1992 rules Hindle 1989 or neural netsSchmid 1994,Neutral
If one of the two words is ε the posterior of aligning word ε to state j is computed as suggested by Liang et al 2006,Positive
 We feel that incorporating a robust analysis of discourse structure into a document summarizer is one step along this way ,Negative
The effects of additional support provided by graphical aids are often seen as a tradeoff between the benefits of minimizing errors and the cognitive effort or time needed in a particular task environment 22 ,Neutral
The three real data sets have been extracted from the Forest Cover Type data set of the UCI repository 5 having 7 classes and 581012 samples  ,Positive
Disambiguation of a limited number of words is not hard  and necessary context information can be carefully collected and handcrafted to achieve high disambiguation accuracy as shown in  ,Positive
Identification of opinion leaders relies on the twostep flow of communications theory as senders opinion leaders cultivate their knowledge from a variety of sources including mass media in the first step and then spread their opinions messages to the general public receivers via WOM in the second step 47,Neutral
They find that querying certain features outperforms querying uncertain features but this is likely because their query selection method is similar to the expectation uncertainty method described above and consequently nondiscriminative features may be queried often It is also not clear how this graphbased training method would generalize to structured output spaces ,Negative
Arguably the most widely used is the mutual information  An especially wellfounded framework is maximum entropy  2 Related Work Supervised machine learning methods including Support Vector Machines  SVM  are often used in sentiment analysis and shown to be very promising  ,Positive
We compare the performance of the proposed model selection algorithm based on penalized likelihood criteria both AIC and BIC to that implemented in Beagle Here we use both the settings suggested in Browning and Browning 2007a  and  and the settings implicit in Browning 2006  and  ,Positive
4 Features We used a dependency structure as the context for words because it is the most widely used and one of the best performing contextual information in the past studies  ,Positive
Distributional information has uses beyond part of speech induction For example it is possible to augment a fixed syntactic or semantic taxonomy with such information to good effect Hearst and Schtze 1993 ,Neutral
The tasks used in 328 did not include any network or groupnetwork tasks T,Negative
Negotiators often base their decisions on heuristic strategies or on oversimplifying rules which allow them to generate leverage effects within the decision accuracybenefit tradeoffs 24,Positive
Since the SIR system Raphael 1968 some have felt that automatic information management could best be addressed using semantic information Subsequent research Schank 1975 Wilks 1976 expanded this paradigm More recently a number of examples of knowledgebased applications show considerable promise ,Neutral
With respect to incremental analysis approaches for nonfunctional properties Kwiatkowska et al 2011 present an incremental technique for quantitative verification of Markov decision processes which is able to reuse results from previous verification runs and exploiting a decomposition of the model ,Positive
For the give source text  S  it finds the most probable alignment set  A  and target text  T  Aa SaTpSTp       1  Brown  proposed five alignment models  called IBM Model  for an EnglishFrench alignment task based on equa68 tion  1  ,Neutral
To address the datasparsity issue we employed the technique used in Keller and Lapata 2003 KL to get a more robust approximation of predicateargument counts ,Positive
This encoding was previously used for incremental sentence parsing by Costa et al 2001 ,Positive
For unknown words  SCL gives a relative reduction in error of 195  over   even with 40000 sentences of source domain training data For comparison purposes  we revisit a fullygenerative Bayesian model for unsupervised coreference resolution recently introduced by   discuss its potential weaknesses and consequently propose three modifications to their model  Section 3  ,Negative
The details of the algorithm can be found in the literature for statistical translation models  such as  ,Neutral
the data elimination cum regression imputation approach as reported in Chan et al 62 is applied to eliminate and impute the missing data,Neutral
2 Phrasebased SMT We use a phrasebased SMT system  Pharaoh    which is based on a loglinear formulation  ,Neutral
Normalising the chaincode allows the image to be treated as a circular sequence of minimum magnitude This produces a sequence independent of the rotation of the image This was calculated by identifying the number of direction changes between two adjacent elements of the chaincode in an anticlockwise direction see 12  for details,Neutral
[Mani et al 1999] focused on the revision of singledocument summaries in order to improve their Informativeness They noted that such revision might also fix ‘coherence errors ,Positive
These words and phrases are usually compiled using different approaches  Hatzivassiloglou and McKeown  1997  Kaji and Kitsuregawa  2006   and Nasukawa  2006  Esuli and Sebastiani  2006  Breck et al  2007  Ding  Liu and Yu ,Neutral
These studies did not focus on evaluating of variables for use in regression models nor did they compare linear and polynomial regression models,Negative
In comparison with shallow semantic analysis tasks such as wordsense disambiguation Ide and Jeaneronis 1998 and semantic role labeling Gildea and Jurafsky 2002 Carreras and M`arquez 2005 which only partially tackle this problem by identifying the meanings of target words or finding semantic roles of predicates semantic parsing Kate et al  2005 Ge and Mooney 2005 Zettlemoyer and Collins 2005 pursues a more ambitious goal  mapping natural language sentences to complete formal meaning representations MRs where the meaning of each part of a sentence is analyzed including noun phrases verb phrases negation quantifiers and so on,Neutral
An arealevel linear mixed model with random area effects was first proposed by Fay and Herriot 1979 to estimate average percapita income in small places of the US,Positive
A small error ratehas been achieved by such systems when a restricted applicationdependent POS setis used eg an error rate of 26 percent has been reported by Marcus Santorini andMarcinkiewicz 1993 using the Penn Treebank corpus,Positive
Thus we found this step unnecessary and currently did not look at this issue any further ,Negative
A distinguishing feature of PSMs compared with many other participative methods developed by social scientists is the use of models as ‘transitional objects to structure stakeholder engagement Eden and Sims 1979 Eden and Ackermann 2006 and provide a focus for dialogue Franco 2006 ,Neutral
The set of all interface activities in a workflow is called interface process 6,Neutral
Much of the theory underlying the ideas of this article was known by Morgan and Sommese in the 1980s 18 and has since been repeated in various forms for example in 248,Neutral
Although eWOM is implemented by consumers companies can initiate eWOM campaigns for marketing communications 35 ,Neutral
The work of Cardie 1993 used a casebased approach that simultaneously learns part of speech word sense and concept activation knowledge although the method is only tested on domainspecific texts with domainspecific word senses ,Neutral
In general phrases are extracted with maximum length in the source and target defined by the parameters J max and I max  All such phrasepairs are efficiently computed by an 2 algorithm with complexity OlI max J max  Cet tolo et al 2005 ,Positive
There are several distance measures suitable for this purpose  such as the mutual information   the dice coefficient   the phi coefficient   the cosine measure  and the confidence  ,Positive
For this we use a GA called DAGAME  22 optimized to be executed at runtime with scarce resources ,Positive
Hametner et al 2010 and Hussain and Frey 2006 identify useful diagrams for modeling and deriving test cases from UML for the field of automation software development and especially for IEC 61499 implementations,Neutral
The summation over target word sequences and alignments given fixed t bears a resemblance to the inside algorithm except that the tree structure is fixed Pereira and Schabes 1992,Neutral
While several authors have looked at the supervised adaptation case there are less and especially less successful studies on semisupervised domain adaptation McClosky et al 2006 Blitzer et al 2006 Dredze et al 2007 ,Positive
The modified definition permits smaller automata which benefits implementations but is more complicated than Definition 17 ,Negative
To the best of our knowledge no system was able to reproduce the successful results of Swier and Stevenson 2004 on the PropBank Roleset ,Positive
32 Evaluation Metrics AER  Alignment Error Rate   is the most widely used metric of alignment quality  but requires goldstandard alignments labeled with surepossible annotations to compute  lacking such annotations  we can compute alignment fmeasure instead ,Negative
 To motivate this enterprise and to understand the importance of high thread counts on highlythreaded manycore machines let us consider a simple application that performs Bloom filter set membership tests on an input stream of biosequence data on GPUs  3,Neutral
Typically the models that are developed during system design are in later phases converted to source code by code generation This process is called Forward Engineering Sendall and Kster 2004 ,Neutral
Interestingly a similar phenomenon between PG and its wholesalers has been documented during 1910s Schisgall 1981 ,Neutral
6 The Experimental Results We used the Penn Treebank  to perform empirical experiments on this parsing model ,Neutral
In this paper we have given a brief introduction to the use of APFA to model discrete longitudinal data and adapted an algorithm proposed by Ron et al 1998 and implemented with modifications by Browning and Browning 2007a so that this seeks to minimize a penalized likelihood criterion for example AIC or BIC,Positive
Finally in  13 network nodes implement a learning mechanism at the network formation phase in which nodes determine the number and the position of the slots required for transmittingreceiving information,Positive
These workflows need a huge yet unpredictable and varying amount of resources and are thusdue to the needed flexibility and scalabilitya perfect match for a Cloud computing application 10,Neutral
Raghavan and Allan 2007 also propose several methods for learning with labeled features but in a previous comparison GE gave better results Druck et al 2008,Negative
They argue that their results show that perception is a topdown process in contrast to the Ecological bottomup process where the readers recognize the genres through the attributes of the layout which forms the basis of document recognition or perception for recognition and although Toms and Campbell like Lakoff 1987 refer to the bottomup process and suggest that genres may act as a single gestalt Toms & Campbell 1999a p 2015 they do not explore other possibilities such as perception for action and how a genre is perceived when the document is displayed to a reader in all fairness Watt 2009 chap 8 also fails to explore the perception for recognition concept,Negative
The idea is to make a comparative analysis of the different models formulations and numerical schemes presented in the previous sections mainly taking as a reference the data set of the numerical examples in 12,Neutral
We refer to this training method as maximum marginal likelihood MML it has also been explored by Quattoni et al 2007 ,Neutral
To increase the quality of requirements Rösch et al 2015 and Teufl and Hackenberg 2015 introduced description of behavior based on MSCs included in the MIRA Broy and Stølen 2001 approach and UML SD,Neutral
Lee and Shin 26 formulated rotation smoothing as a nonlinear optimization problem and iteratively minimized the energy function to smooth the motion,Positive
The first one modifies the branch and bound algorithm of Barrachina and Marzal 2 by avoiding exploring ranges known to be lower than the lower bound in the branch and bound computation ,Negative
For the lower bound it is well known that the diffusive properties of atmospheric models tend to dampen variability for length scales ranging from one grid cell to ten grid cells Skamarock 2004,Positive
So an APFA can be regarded as a timeheterogeneous contextspecific graphical model for discrete longitudinal data See Edwards and Ankinakatte in press Section 10 for a more precise comparison of APFA with Bayesian and Markov networks,Neutral
 However these sorts of optimal control problems are commonly solved in Mathematical Finance and more generally in Operations Research Sahebjamnia Torabi  Mansouri 2015 and we are going to follow that framework here to identify the best postaccident recovery strategies Such a framework will provide a superstructure to COCO2,Positive
In what concerns the evaluation process  although ROUGE  is the most common evaluation metric for the automatic evaluation of summarization  since our approach might introduce in the summary information that it is not present in the original input source  we found that a human evaluation was more adequate to assess the relevance of that additional information ,Negative
Dagan et al 1995 then developed a postprocessor based on predicateargument statistics that was used to override RAPs decision when it failed to express a clear preference between two or more antecedents which resulted in a modest rise in performance 25 ,Positive
Manually encoding all these variations into the grammar is tedious and errorprone Supervised semantic parsing addresses this issue by learning to construct the grammar automatically from sample meaning annotations Mooney 2007 ,Positive
That is the main point of the article by Grossberg Mingolla and Ross 1994 whose title A neural theory of attentive visual search Interactions of boundary surface spatial and object representations emphasized the role of these four kinds of processes,Neutral
 A set of other practices for TD prevention have been identified in other studies Codabux et al 2014 Krishna and Basu 2012 ,Neutral
All the corpusbased IC models are derived from the family of add1dat WordNetbased frequency files included in the 95 dataset which is a dataset of corpusbased files created for a series of papers on similarity measures in WordNet such as 93 and 96 ,Positive
Linguistic information has been widely used in SMT For example in Wang et al 2007 syntactic structures were employed to reorder the source language as a preprocessing step for phrasebased Decoding ,Neutral
Indeed using tree kernel methods to mine structured knowledge has shown success in some NLP applications like parsing Collins and Duffy2001 semantic role labeling Moschitti 2004 Zhang et al 2007b relation extraction Zhang et al 2006 pronoun resolution Yang et al2006 and question classification Zhang and Lee 2003 ,Neutral
In general this is a difficult open problem that only recently has started to receive some attention Mohammad et al 2008 Resolving this is not the focus of this paper but we describe a general heuristic for fixing this problem ,Neutral
We also remark that maxŁukasiewicz semiring can be seen as a special case of incline algebras of Cao Kim and Roush 9 see also eg Han Li 28 and Tan 40,Positive
To address these questions it is in fact easier to first address the more abstract question—what is the value of philosophy in general? A powerful answer to this is presented by Russell 23 chapter XV,Positive
This latter point is a critical difference that contrasts to the major weakness of the work of  which uses a topN list of translations to select the maximum BLEU sentence as a target for training  so called local update  ,Negative
To be an effective practical addition to the design process computational simulation time must be shortened and reduced order modelling has been shown to be an effective method for attaining this goal 23,Positive
Rowe and Frewer 2004 reflecting on social science approaches to evaluating participative methods classify them into three types,Neutral
The compositional approach supports multiple refinement notions to guarantee different types of system behavior Heinzemann and Henkler 2011 ,Neutral
Therefore the probability of alignment aj for position j should have a dependence on the previous alignment position O j_l  P    j    j1  A similar approach has been chosen by  and  ,Neutral
The task of sentence compression or sentence reduction can be defined as summarizing a single sentence by removing information from it Jing and McKeown 2000 ,Neutral
AppGuard introduced by Backes et al 2013 is an app instrumentation framework that runs directly in users device and allows usercentric security policies customisations,Neutral
Measurement of Beliability The Kappa Statistic Following Jean   we use the kappa statistic  to measure degree of agreement among subjects ,Neutral
For this purpose widely accepted by the distributed systems community is the use of the Autonomic Computing AC paradigm 2 to endow distributed systems with selfmanagement capacities such as selfadaptation and selfoptimizing,Positive
Consequently  here we employ multiple references to evaluate MT systems like BLEU  and NIST  ,Neutral
Guérout et al  34 on the other hand focused on implementing the DVFS model on CloudSim Finally Grozev and Buyya  35 presented a model for threetier Web applications and incorporated it into CloudSim,Neutral
The use of dependencies in MT evaluation has not been extensively researched before  one exception here would be    and requires more research to improve it  but the method shows potential to become an accurate evaluation metric ,Positive
Metrics in the Rouge family allow for skip ngrams   Kauchak and Barzilay  take paraphrasing into account  metrics such as METEOR  and GTM  calculate both recall and precision  METEOR is also similar to SIA  in that word class information is used ,Neutral
Meanwhile Shen et al 9 proposed unconstrained motion estimation using a single frame This method was found to be suitable for long sequences of motions and different types of movements ,Positive
Forrester 1961 highlighted that the delays in information and material flow aka the leadtimes is a driving factor of demand amplification,Neutral
 In Watt 2009 p 171 chap 8 he opines genres behave as affordances and in essence can be filtered and categorized by form,Neutral
This work can be integrated into the Foundations of Selfgoverning ICT Infrastructure FoSII project 2 but is on its own completely selfsufficient,Neutral
Circular molecular structures are abundant in all domains of life bacteria archaea and eukaryotes and in viruses Exhaustive reviews of circular molecular structures can be found in 7 and 14 ,Positive
 In cutandpaste summarization Jing and mcKeown 2000 sentence combination operations were implemented manually following the study of a set of professionally written abstracts however the particular “pasting” operation presented here was not implemented ,Negative
In these more complex settings this way of including piezoviscous regimes has given rise to several mathematical analysis results that state the existence and the uniqueness of solution as well as to the design of suitable numerical methods to approximate the corresponding solutions for which there are no analytical expressions see for example 48,Neutral
If we consider these probabilities as a vector  the similarities of two English words can be obtained by computing the dot product of their corresponding vectors2 The formula is described below  similarity  ei  ej   Nsummationdisplay k  1 p  ei fk  p  ej fk   3  Paraphrasing methods based on monolingual parallel corpora such as  can also be used to compute the similarity ratio of two words  but they dont have as rich training resources as the bilingual methods do ,Negative
  makes a similar point  noting that for reviews  the whole is not necessarily the sum of the parts   Identifying transliteration pairs is an important component in many linguistic applications which require identifying outofvocabulary words  such as machine translation and multilingual information retrieval  ,Neutral
While the literature suggests that BaumWelch training can degrade performance on the tagging task Elworthy 1994 Merialdo 1994 we have found in early experiments that agreement between a tagger trained in this way and the tagger from the XTag Project consistently increases with each iteration of BaumWelch eventually reaching a plateau but not Decreasing ,Negative
Collins Mulholland and Watt 2001explained that what the community sees as important will be reflected in the implicit structures found in the objects they create and share and as Watt 2009 chap 8 ,Neutral
Study in collocation extraction using lexical statistics has gained some insights to the issues faced in collocation extraction  ,Positive
Fig 3 shows the three sets of 2D abstract objects broadly similar to those employed by Hochberg and Gellman 1977 used as stimuli during the mental rotation tasks ,Positive
One of the similarity measures introduced in 57 called coswJCsim obtains the best results on the RG65 dataset In another subsequent work 56 the same aforementioned authors introduce a new family of intrinsic and corpusbased IC models and a new algebraic framework for their derivation which is based on the estimation of the conditional probabilities between child and parent concepts within a taxonomy ,Positive
 Alternatively a progressive adaptive sampling strategy for selecting the optimal class distribution is proposed in Provost Jensen and Oates 1999 ,Positive
Toms  Campbell 1999a contended that the attributes of a documents genre enable it to be specifically identified and showed that genre features play a significant role in recognizing documents,Positive
 In addition the Request to Send Clear to Send RTS CTS mechanism commonly used in IEEE 80211based networks  27 is also employed right before exchanging data acknowledgment ack messages ,Negative
Second  benefits for sentiment analysis can be realized by decomposing the problem into SO  or neutral versus polar  and polarity classification  ,Positive
Our method is both more accurate than traditional survey methods 3559 in measuring opinion leadership and more comprehensive than network structure methods 4143 ,Negative
The mathematical tools developed independently by Douady Oesterle 20 and Ilyashenko 25 permitted one to obtain the following extension of the Liouville theorem and to estimate the Hausdorff dimension of K,Positive
Despite efforts toward including objectoriented programming aspects within IEC 611313 IEC 2013 the standard in its current version has not yet been fully established in the industry,Negative
By segmenting words into morphemes  we can improve the performance of natural language systems including machine translation  and information retrieval  It has been difficult to identify all and only those cases where a token functions as a discourse connective  and in many cases  the syntactic analysis in the Penn TreeBank  provides no help ,Negative
Berger et al 1996 proposed an iterative procedure of adding news features to feature set driven by data We present a simple and effective approach using some statistical heuristics for feature selection ,Negative
A static LDS model with a diagonal R is equivalent to Factor Analysis while one with multiples of the identity R matrix leads to Principal Component Analysis PCA 21,Positive
Methods like McDonalds  including the wellknown Maximal Marginal Relevance  MMR  algorithm   are subject to another problem  Summarylevel redundancy is not always well modeled by pairwise sentencelevel redundancy ,Negative
Statistical disambiguation such as  for PPattachment or  for generative parsing greatly improve disambiguation  but as they model by imitation instead of by understanding  complete soundness has to remain elusive ,Negative
The importance of including single nonheadwords is now also uncontroversial   and the current paper has shown the importance of including two and more nonheadwords ,Neutral
All other settings were left at their default values as described by Chiang 2007 and Koehn et al 2007,Positive
This has been now an active research area for a couple of decades  ,Neutral
Many stateoftheart machine translation MT systems over the past few years Och and Ney 2002 Koehn et al 2003 Chiang 2007 Koehn et al 2007 Li et al 2009 rely on several models to evaluate the goodness of a given candidate translation in the target language ,Neutral
Rippa 23 introduced an algorithm to find the optimum value for a particular data set but for all the cases considered here the additional expense incurred in performing an analysis of this type did not prove to be justified,Negative
 ie   ll  Lj   maz  zi  j  u   i  I where xi  j  u  E Qi and max  xi  j  u   is the highest score in the line of the matrix Qi which corresponds to the head word sense j n is the number of modifiers of the head word h at the current tree level  and k i Lj  j  l Lj where k is the number of senses of the head word h The reason why gj  I0  is calculated as a sum of the best scores  ll   rather than by using the traditional maximum likelihood estimate   Gah eta  ,Neutral
Alternatively one may compare the difference between order variances and demand variances which has been proved to be finite Gaalman  Disney 2012 If the inventory system is to be modelled linearly then the variance ratio is convenient because it coincides with an engineering concept called the noise bandwidth a concept with an established theoretical basis Åström 1970,Neutral
 Since each iteration of the algorithm consists of an Expectation step Estep followed by a Maximization step Mstep we call it the EM algorithm 2627,Neutral
Basically the dynamic query features Ahlberg et al 1992 were described as being very useful ,Positive
 In a multiplecase embedded system case study in 5 large software companies Martini et al 2014 different factors for architectural technical debt have been identified like pressure to deliver prioritization of features over products noncomplete refactoring or technology evolution,Neutral
However the introduced class of multivariate FayHerriot models does not contain the Rao and Yu 1994 model or the GonzÃ¡lezManteiga et al 2008b model as special cases,Neutral
Recent work emphasizes corpusbased unsupervised approach  that avoids the need for costly truthed training data We examine the effectiveness of Structural Correspondence Learning  SCL   for this task  a recently proposed adaptation technique shown to be effective for PoS tagging and Sentiment Analysis ,Positive
 In contrast Feick and Price 34 found influential consumers or market mavens who have broad product category knowledge,Positive
Previous studies on texttotext abstracting Banko et al 2000 Knight and Marcu 2000 have studied problems such as sentence compression and sentence combination but not the pasting procedure presented here ,Negative
Our implementation of patterns for information extraction is similar to Blacks1990 implementation of Paices 1981 indicative phrases method but whereas Blackscores sentences based on indicative phrases contained in the sentences our methodscores the information from the sentences based on term distribution,Neutral
Numerical solution of the alternative Reynolds equationThe numerical solutions for the problem 2527 may be obtained by the combination of finite element techniques with a classical projection method 19 or a more complex duality type algorithm proposed in 20 ,Positive
 Ghali 2003 showed that production smoothing can be found only in a small number of industries where seasonality is stable and inventory holding cost is low,Neutral
Unfortunately their analysis is incomplete they do not perform the analysis in both directions,Negative
For example  it has been observed that texts often contain multiple opinions on different topics   which makes assignment of the overall sentiment to the whole document problematic ,Neutral
 The most popular means is refactoring which provides systematic techniques for restructuring the internal system ie the source code while the external visible behavior is preserved Fowler 1999,Positive
When two of more organisations do business together the need for workflow collaboration across multiple organisations arises 5,Neutral
This default interpretation does not explain why beta bursts are interrupted by encoding and decoding or why the gamma oscillations embody encoding decoding events ,Negative
Various rigorous approaches to the justification of its existence are based for example on the investigation of instability hyperbolicity of trajectories with the help of computing Lyapunov exponents or the computation of attractor dimensions see eg 2719 and many others,Neutral
Measures of attributional similarity have been studied extensively  due to their applications in problems such as recognizing synonyms   information retrieval   determining semantic orientation   grading student essays   measuring textual cohesion   and word sense disambiguation  ,Neutral
 As stated by Guo et al  23 applying GAs can be highly appropriate when the solutions space is very wide and it is not affordable to evaluate all of them due to a lack of resources and time ,Positive
 The major software packages for carrying out such computations include Bertini 2 PHCpack 25 and HOM4PS20 13,Neutral
2 Related Work This method is similar to blockorientation modeling  and maximum entropy based phrase reordering model   in which local orientations  leftright  of phrase pairs  blocks  are learned via MaxEnt classifiers ,Neutral
Based on the method a kind of switching controller for discrete time system was proposed 32,Neutral
They are not used in LN  but they are known to be useful for WSD  ,Neutral
A scheduling strategy can fundamentally determine the performance of a CEP system by optimizing for different aspects of the system such as overall QoS  17 or memory consumption  40 ,Neutral
 Loss Functions for Label Sequences Given the theoretical advantages of discriminative models over generative models and the empirical support by   and that CRFs are the stateoftheart among discriminative models for label sequences  we chose CRFs as our model  and trained by optimizing various objective functions a31 a3 a10a36 a25 with respect to the corpus a36 The application of these models to the label sequence problems vary widely ,Neutral
Greifeneder and Frey 2007 proposed the modeling language called DesLaNAS which can be applied in combination with a probabilistic model checking but an automatic translation of the description model into the form needed for model checking is not available ,Negative
The effect of recency on perplexity has also been observed elsewhere see for example Rosenfeld 1995 and Whittaker 2001,Neutral
The cumulative distribution of Eq 11 is shown as the black line in Fig 12 It can be concluded that the zero parameter model by Angelidou et al 25 predicts a reasonable but not perfect distribution of enstrophy,Negative
54 Domain Adaptation 541 FeatureBased Approaches Onewayofadaptingalearnertoanewdomainwithout using any unlabeled data is to only include features that are expected to transfer well  ,Neutral
Previous work has mainly used WordNet Fellbaum 1998 to extend FrameNet For example Burchardt et al 2005 apply a word sense disambiguation system to annotate predicates with a WordNet sense and hyponyms of these predicates are then assumed to evoke the same frame ,Positive
Hanks and  proposed using pointwise mutual information to identify collocations in lexicography  however  the method may result in unacceptable collocations for lowcount pairs Unlike   Smadja  1993  goes beyond the  twoword  limitation and deals with  collocations of arbitrary length  ,Negative
Although the multivariate FayHerriot model 4 can be written in the form of the general linear mixed model considered by Das et al 2004 the approximation of the matrix of mean squared crossed errors is not covered by this paper,Positive
In this paper we apply the expectation semiring Eisner 2002 to a hypergraph or packed forest rather than just a lattice ,Neutral
The state merging operation and corresponding LRTs are studied in detail in Edwards and Ankinakatte in press It is shown that the tests are closely related to standard LRTs of independence  in twoway contingency tables,Neutral
Intuitively if we are able to find good correspondences among features then the augmented labeled source domain data should transfer better to a target domain where no labeled data is available Blitzer et al 2006,Neutral
In Koehn and Hoang 2007 shallow syntactic analysis such as POS tagging and morphological analysis were incorporated in a phrasal Decoder  ,Neutral
The usual solutions to this problem are l Prune the tree either during the construction process Quinlan 1993 or afterwards Mingers 1989 2 Smooth the conditional probability distributions using fresh corpus a Magerman 1996 ,Positive
Instead  researchers routinely use automatic metrics like Bleu  as the sole evidence of improvement to translation quality ,Neutral
The piecewise linearity observation made in  is no longer applicable since we can not move the log operation into the expected value ,Neutral
Zefferer and Teufl 2013 propose a solution for device security assessment based on user defined preferences ,Negative
Research is often described as a problemsolving activity Jordan 1984 Trawinski 1989 Zappen 1983 Three information types can be expected to occur in any research article problems research goals solutions methods and results ,Neutral
The averaged 555 perceptron has a solid theoretical fundamental and was proved to be effective across a variety of NLP tasks  ,Positive
This comparison showed that the more complex multivariate HB estimators did not perform better than their univariate HB estimator ,Negative
Training via the voted perceptron algorithm  or using a maxmargin criterion also correspond to the first option  eg McCallum and Wellner   Finley and Joachims   ,Neutral
The lines of the corpus are tokenized Grefenstette and Tapanainen 1994 and only sentences containing one of the word forms in the filter are retained ,Neutral
The Manchester exemplar is particularly illuminating in this respect given a deeper look at its historical context Manchester situated in the North of England was the birthplace of the Industrial Revolution and the growth of its intellectual capital is well documented by Thackray 4,Neutral
The Li and DiCarlo 2008 and Chiu and Yantis 2009 experimental paradigms may be combined to further test the model prediction of how spatial attention may modulate learning of invariant object categories,Positive
The similar mechanism of OWLS and SHOP2 to hierarchically decompose complex tasks into sub tasks makes it straightforward to map OWLS definitions directly into SHOP2 domain 2733 and create workflows based on the translated domain,Neutral
In  it was observed that a significant percent of the queries made by a user in a search engine are associated to a repeated search Output sequence optimization Rather than basing classifications only on model parameters estimated from cooccurrences between input and output symbols employed for maximizing the likelihood of pointwise singlelabel predictions at the output level  classifier output may be augmented by an optimization over the output sequence as a whole using optimization techniques such as beam searching in the space of a conditional markov models output  or hidden markov models  ,Neutral
First splitting and merging of sentences Jing and McKeown 2000 which seems related to content planning and aggregation ,Neutral
 Probabilistic finite automata PFA are automata in which strings are generated in a probabilistic manner Vidal et al 2005ab and APFA are the subclass of PFA that generate symbol strings of constant length and so can be regarded as probability models for ordered sequences of discrete random variables,Neutral
When compared with 31 competing interpolation techniques on a range of functions it was found that RBFs performed best in terms of accuracy for a variety of functions 33  ,Positive
 We use a version of CAM4 that includes the Model for Prediction Across Scales atmospheric MPASA dynamical core which predicts the evolution of the atmosphere by evaluating conservation laws eg conservation of mass momentum etc on a centroidal Voronoi tessellation of the sphere Rauscher et al 2013 Skamarock et al 2012,Neutral
For example Eisner 2002 uses finitestate operations such as composition which do combine weights entirely within the expectation semiring before their result is passed to the forwardbackward algorithm,Neutral
The BICbased procedure is slightly slower and Beagle with the settings suggested in Browning and Browning 2007a  and  performs substantially worse than the alternatives particularly at smaller sample sizes,Negative
 Using a different approach Hong et al  17 propose another analytical model to capture the cost of memory operations by counting the number of parallel memory requests in terms of memorywarp parallelism MWP and computationwarp parallelism CWP,Neutral
A refinement that sheds the most light on auditoryvisual homologs of reaching and speaking circuits is called the DIRECT model Bullock Grossberg  Guenther 1993 which also learns through a circular reaction,Neutral
These include a fuzzy set based algorithm 3 that allows the detection of healthy brain substructures with a precision of 95 measured with the Dice similarity coefficient DSC 4,Neutral
The algorithm was proved to be very competitive and outperformed our energybased method and the method proposed by del Solar and Verschae 2004  ,Negative
From theoverlap data we computed weighted recall and precision based on fractional countHatzivassiloglou and McKeown 1993,Neutral
The JST scheme 27 is applied for stabilization more details on the solver can be found in 26 ,Positive
Verification of PLC programs  written mainly in the programming languages Sequential Function Charts Bauer et al 2004 and Instruction List Huuck 2005  was investigated by means of the model checker UPAAL but lack in analyzing industrial PLC programs due to size and structure ,Negative
Yang et al 8 apply integer programming to determine the best set of group members available at a certain point in time Their temporal scheduling technique considers the social distance between group members to avoid lacking too many direct links ,Neutral
In the second step the selected features were used to train the model to estimate probabilities We used MALLETs implementation of Limited memory BFGS Nocedal 1980 ,Positive
The functionality and software architecture of HESML allow the efficient and practical evaluation of large word similarity benchmarks such as SimLex 50 and ontologybased similarity measures based on the length of the shortest path whose implementation in other software libraries requires a high computational cost that prevents their evaluation in large experimental surveys 58 and datasets,Neutral
Conditional random fields were used by Chenaoua and Bouridane 2006 to exploit spatial properties of skin regions,Neutral
Perhaps the most wellknown method is maximum marginal relevance  MMR    as well as crosssentence informational subsumption   mixture models   subtopic diversity   diversity penalty   and others ,Neutral
In this area the work most closely related to ours is that of Barrett and Weld Barrett and Weld 1994 who build an incremental bottomup parser to parse plans Their parser however was not probabilistic or targeted at dialog processing ,Negative
32 The parsers The parsers that we chose to evaluate are the C&C CCG parser   the Enju HPSG parser   the RASP parser   the Stanford parser   and the DCU postprocessor of PTB parsers   based on LFG and applied to the output of the Charniak and Johnson reranking parser ,Neutral
