Text,Sentiment
While there is a lot of folk wisdom on how to design good algorithms for these highlythreaded machines in addition to a significant body of work on performance analysis  1620 there are no systematic theoretical models to analyze the performance of programs on these machines ,Negative
For instance Dig et al 2006 propose an approach to detect applied refactorings in Java code  A similar approach is followed by Weissgerber and Diehl 2006,Positive
Negotiators often base their decisions on heuristic strategies or on oversimplifying rules which allow them to generate leverage effects within the decision accuracybenefit tradeoffs 24,Positive
The visualization of changes in utilities due to modifications in single issues in the negotiation dance graph helps negotiators to identify Pareto movements and efficient alternatives 56 ,Neutral
Varshney and Mojsilovic 2011 p 84 however propose applied mathematics applied probability applied statistics computer science and signal processing whereas Evans 2012 argues for BIinformation systems statistics and ORMS,Positive
For example in 8 Dubois and Prade developed an axiomatic approach to quantitative utility theory,Neutral
The Chen system is a special case of the Lorenz system and The Lu system is a particular case of the Lorenz system of 23 may lead to the conclusion that the study of the Chen and the Lu systems is useless the Chen and the Lu systems stimulate the development of new methods for the analysis of chaotic systems,Neutral
Managing technical debt MTD workshops have gathered multiple studies related to TD and TDM in the past years Seaman et al 2015 ,Negative
Hametner et al 2011 show a first implementation of the recommended test case generation process using state chart diagrams especially for IEC 61499 applications ,Neutral
Some PSMs are explicitly systemic Jackson 2000 Midgley 2000 2003 They not only seek to enhance mutual understanding between stakeholders but they also support participants in undertaking bigger picture analyses which may cast new light on the issue and potential solutions,Positive
Nathani et al 23 eg also deal with VM placement on PMs using scheduling techniques ,Neutral
However the challenges and opportunities presented by working with the extremely large datasets of the period has led to new approaches which led Anderson 2008 to claim that the scientific method is obsolete,Positive
The drawback is that the complexity in syntactic processing is coupled with semantic parsing and makes the latter even harder For ex ample when applying their approach to a different domain with somewhat less rigid syntax Zettlemoyer and Collins 2007 need to introduce new combinators and new forms of candidate lexical Entries ,Negative
While P R W is the first attempt to formalize well known relevance weighting Sparck Jones 1972 Salton and McGill 1983 by probability theory there are several drawbacks in PRW ,Negative
An alternative approach is first finding tightly connected communities 12 and then analyzing the available skills to generate desirable team configurations,Positive
For various values of  we take  independent samples from a given APFA  using the data generating process described in Section  2 The simulated data sets of varying sizes are then used to build the APFA  using the model selection methods under comparison ,Neutral
When two of more organisations do business together the need for workflow collaboration across multiple organisations arises 5,Neutral
 for example in catchup TV systems such as BBC iPlayer 51 the content items are typically released for a limited amount of time eg 7 to 30 days and feature a burst of accesses in the first few hours after the release 50 ,Neutral
In this paper we have given a brief introduction to the use of APFA to model discrete longitudinal data and adapted an algorithm proposed by Ron et al 1998 and implemented with modifications by Browning and Browning 2007a so that this seeks to minimize a penalized likelihood criterion for example AIC or BIC,Positive
To this end we first take into consideration the studies in 1214 which allow us to learn about the strong points and limitations of the different techniques that cope with the HT effects in WSNs and WMSNs,Positive
 Then an up or downtrend is randomly drawn as well as a duration of this trend between a predefined number of iterations for our evaluation this interval of iterations equals 26,Neutral
The motortoauditory selection process mechanistically explicates the motor theory of speech perception Galantucci Fowley  Turvey 2006 Liberman  Mattingly 1985,Neutral
The alignment issue is however often ignored and all snapshots taken while a certain stimulus is active are routinely averaged 27 in some cases trimming 12 initial snapshots or labelled with this particular stimulus 17,Neutral
The dose conversion factors for the individual elements could vary significantly depending on their decay energy: the factor for Cs134 is around 9 times greater than that for Cs137 Yoo Jang Lee Noh & Cho 2013,Negative
To accounting for these multiple factors in the context of nuclear emergencies the socalled MultiCriteria Decision Analysis MCDA methodology has been applied successfully French 1996 Hämäläinen et al 2000 ,Positive
 We discuss and evaluate the benefits of a combination of both toward a welldefined probabilistic mission defense and assurance approach in Motzek and Moller 2016,Positive
To overcome this problem at time t fixed updates Grabner et al 2007 can be applied for updating a classifier Cit1 Given a set of representative positive hand labeled,Neutral
Recent human motion classification works 18202254 applied the classification method to the available or captured motion data but the authors did not classify estimated matching motions,Negative
In particular Cao et al 2011 developed the positional ARTSCAN or pARTSCAN extension of the ARTSCAN model to explain how these additional object category invariances can be learned ,Neutral
Concretely we used all the parameter settings suggested in 27 when implementing SaNSDE,Positive
Cheng and Mon 6 used the Î±cut of Level1 fuzzy numbers to obtain the intervals and determine the fuzzy reliability of the serial system ,Positive
Finally the MechatronicUML provides specifically support for systems which selfadapt their behavior at runtime by modeling adaptations by architectural reconfiguration based on graph transformations Eckardt et al 2013 Tichy et al 2008 ,Negative
DNA datasets were simulated using INDELible 10  which produces sequences in a MultiFASTA file,Neutral
Graph clusters are visualized with transparent hulls by Santamaria and Theron 39 ,Positive
Because of its ability to fit well with optimization problems based on variability the concept of utility function has been applied before in other proposals such as MUSIC  1312,Positive
It has been discovered that if the order quantity is constrained to nonnegativity as opposed to the ‘costless return assumption Lee et al 1997 then highly complex and sophisticated dynamical behaviours can be found in supply chains Mosekilde  Larsen 1988 ,Neutral
As every software artifact also software models  B zivin2005 are subject to continuous evolution,Neutral
Su et al 19 and Davidson 20 used two point correlations of velocities to quantify how many cells are resolving the large structures,Positive
This experiment analysed CEPSims behaviour when simulating multiple queries running concurrently To do so first a Storm cluster was created at the Amazon EC2 service  45,Neutral
The most prevalent of such definitions is proposed in Lustig Dietrich Johnson and Dziekan 2010 who argue that analytics comprises of three distinct aspects,Positive
Fig 3 shows the three sets of 2D abstract objects broadly similar to those employed by Hochberg and Gellman 1977 used as stimuli during the mental rotation tasks ,Positive
This algorithm cannot take advantage of the scaling procedure because it requires the synchronous calculation of all possible sequences in the morpheme network ,Negative
 Examples of such methods include template moderate classification proposed by Kaus et al 7 a method based on fluid vector flow by Lee et al 8 or a generative model based method proposed by Prastawa et al 9 ,Neutral
The important work of Lee Padmanabhan and Whang 1997 not only brought the term bullwhip effect to widespread academic attention but also proposed an additional four causes to the problem where players are assumed to behave completely rationally ,Positive
Human speech is characterized by a fourfold variation in the speed at which words are spoken Miller Grosjean  Lomanto 1984 and any speech recognition system whether artificial or natural will have to deal with this range of timewarp ,Positive
The ARTSCENE model Grossberg  Huang 2009 and ARTSCENE Search model Huang  Grossberg 2010 illustrate how humans accomplish these goals,Neutral
CloudSim   12 is a wellknown cloud computing simulator that can represent various types of clouds including private public hybrid and multicloud environments ,Positive
Variable length Markov chains Bühlmann and Wyner 1999 relax the assumption that the conditional distribution involves  prior responses instead allowing the number of previous variables that enter the conditioning to vary according to the values of these variables,Positive
From the roster pages we can extract the names of employees using the Stanford NER tool Finkel et al 2005 This gives us a list of known employee names OE,Positive
Algorithm hCED can now be directly used for computing the cyclic edit distance between all pairs of sequences for progressive multiple cir cular sequence alignment 3 ,Positive
Liberman and Church suggest in Liberlnan and Church 1992 that a system could be quickly built to divide newswire text into sentences with a nearly negligible error rate but do not actually build such a system ,Negative
Agile methods have been both criticized and advocated and research has shown that accommodating change may be a factor in both success and failure  Boehm 2002,Neutral
Finally despite one of the main motivations of WNetSS being to provide a software implementation for the most recent methods looking at tables 2 and 3 you can see that WNetSS 15 neither implements nor cites many recent similarity measures and IC models reported in the literature,Negative
Herold et al 2013 present an approach to automatically check the conformance of the architecture against guidelines and architectural styles ,Neutral
Creating temporary solutions to the code base increases complexity which makes further development hard and timeconsuming YliHuumo et al 2015a YliHuumo et al 2014,Negative
However a transaction typically refers to a set of activities not a simple step in a structured scenario,Negative
Whilst we may never have a truly unified theory of inference there are a number of technical elements of our field which could benefit from a little unification in classic papers Breiman 22 and Langley 17 present ideas along this line ,Neutral
Of all of the approaches the imagebased approach is the most common method for motion estimation an example is the monocular image sequence a modelbased approach whereby the object shape is employed in motion estimation and an independent method is used for a priori shaped models 1 ,Neutral
The selfreport method seems to be most popular due to existing scales such as King and Summers 50 although the key informant method has also been used in a recent study 59 ,Positive
For instance VavreÄka and FarkaÅ¡ 2014 presented a connectionist architecture that learns to bind visual properties of objects spatial location shape and color to proper lexical features ,Positive
however for many LDSs the parameters are unknown and must be estimated in a process often called system identification17,Neutral
Taken together these signals form a recurrent oncenter offsurround network that is capable of contrastenhancing and normalizing its activities Grossberg 1973 1980 ,Positive
 To efficiently filter the skull signal the T2 FLAIR sequence together with the FSL brain extraction tool FSLBET 31 were used,Neutral
An approach introduced by Hsu et al 2002 takes advantage of common skin color properties in nonlinearly transformed YCbCr color space using an elliptical skin color model,Neutral
Although eWOM is implemented by consumers companies can initiate eWOM campaigns for marketing communications 35 ,Neutral
The correlation of population size and cross over is investigated in 51 ,Neutral
Previous work suggests dynamic adaptation for crossover and mutation probabilities 49 whereas 50 applies clustering techniques to determine suitable values ,Neutral
facilitating consultation with land owners and community interest groups as part of a feasibility study for the construction of a new water storage dam Winstanley et al 2005,Neutral
In these more complex settings this way of including piezoviscous regimes has given rise to several mathematical analysis results that state the existence and the uniqueness of solution as well as to the design of suitable numerical methods to approximate the corresponding solutions for which there are no analytical expressions see for example 48,Neutral
The possibility that synchronization increases with frequency is commensurate with invitro cell recordings  Rocha Doiron SheaBrown JosicReyes2007 and computer simulation of both integrate and fire and Hodgkin Huxley type models  Chawla Lumer Friston 1999,Neutral
Simulators are a popular tool that has been used in Grid Computing research  1133 for many years,Neutral
Future work is dedicated to adapt existing approximation techniques eg RaoBlackwellised particle filtering as presented in Doucet et al 2000 for DBNs toward novel ADBNs ,Positive
The aligner presented here TopHat 45 consists of many subtasks some of them have to be executed sequentially whereas others can run in parallel Fig 10,Neutral
Though such metrics are useful as sanity checks in iterative system development they are less useful as analytial tools,Negative
Our proposed model can handle both subproblems of mocap data refinement at the same time while in 23 they used two separate models to achieve the same goal ,Negative
 Netflix alone is reportedly streaming over 1 billion h of video each month which is equivalent to almost 7200000 Terabytes of video traffic 37 and this figure is rising constantly ,Neutral
These strategies did not focus on both large and imbalanced data learning,Negative
Tree automata have an obvious application for disproving local confluence as pointed out in 19,Positive
The work of McRoy 1992 pointed out that a diverse set of knowledge sources are important to achieve WSD but no quantitative evaluation was given on the relative importance of each knowledge source,Negative
In the case of 25 the set visualization was simpler to the one we used as there were no group overlaps ,Positive
Similarly PPLive  the largest P2P live streaming service  rely on dedicated Trackernodes to store the information about streaming channels available video chunks and peers 40,Neutral
Outside objects imposed upon the senses and due to the power of reason the mind was able to extricate the form which determined the nature of the perceived object Breure 2001 ,Neutral
According to this distinction Continuous Delivery is compatible with a wide range of scenarios but Continuous Deployment is suitable only under special conditions  ODell and Skelton 2016,Neutral
 Regeneration can compute all of these nonsingular solutions 9,Neutral
The interdisciplinary dependencies as well as the complexity of aPS lead to the risk of unpredictable side effects of evolution in the resulting system Jaeger et al 2011 A detection of these side effects becomes necessary and should be carried out automatically to avoid much effort as explained in Braun et al 2012,Neutral
And inspired by the success of the penalized least squares regression model 14 we seek to minimize the following objective function,Positive
To make statistical inferences from the observed difference in AUC we followed the recommendations given in a recent article DemÅ¡ar 2006 that looked at the problem of benchmarking classifiers on multiple data sets ,Positive
 Chen 7 used fuzzy numbers to determine the fuzzy reliability of the two systems whereas Singer 12 used LRtype fuzzy numbers to consider the fuzzy reliability problem,Neutral
Due to data availability some empiricists use alternatives such as production quantity sales and shipments which are easier to observe than orders and demand Blinder & Maccini 1991 ,Negative
Thus the interaction cannot be modeled using the statistical mean properties of turbulence eg turbulent kinetic energy and dissipation rate 35  ,Positive
The architecture also represents an innovation with respect to previous neurorobotic models Seepanomwan et al 2013a 2013b that did not distinguish between the brain areas possibly performing visual and proprioceptive processes and also used abstract monitoring and decision making mechanisms,Negative
Rogers and Cartano 68 noted that senderbased surveys are dependent upon the accuracy with which respondents senders can assess and report their selfimages on opinion leadership,Neutral
Human motion estimation is one of the most important areas of computer vision study 111 It refers to the automated prediction and estimation of human motion posture based on rigid body motion joint angles and body segment location,Neutral
Shen et al 12 used a Gaussian process to study the lowdimensional manifold of visual input data to reconstruct the corrupted silhouette for motion estimation ,Neutral
In this regard both Stermans 1989 and Lee et al 1997 explanations are inadequate since the cost assumptions in both approaches inherently induce amplification ,Negative
Code reviews where another developer checks your code can be used to prevent bad solutions from getting to the code base Baker 1997 Kemerer and Paulk 2009 while setting up coding standardsguidelines for the development team to ensure as much cohesion as possible during the development Green and Ledgard 2011 can improve understandability and learnability,Positive
4 presented a bottomup cross organisational workflow enactment approach,Positive
The development of tropical maxplus convexity was started by K Zimmermann 28 and it gained new impetus after the works of Cohen Gaubert Quadrat and Singer 5 and Develin and Sturmfels 6,Positive
Since the proportion of system functionality that is realized by software is increasing Thramboulidis 2010 concepts for supporting automation engineers in handling this complexity are required,Neutral
As reported in Herrmannsdoerfer et al2009 Mens 2008 Brosch et al 2010 and Koegel et al2010 the detection of applied refactorings is a crucial prerequisite for automating model management tasks,Neutral
Recently a number of machine learning approaches have been proposed Zettlemoyer and Collins 2005 Mooney 2007 However they are supervised and providing the target logical form for each sentence is costly and difficult to do consistently and with high quality ,Negative
To be an effective practical addition to the design process computational simulation time must be shortened and reduced order modelling has been shown to be an effective method for attaining this goal 23,Positive
Even if the Google Bouncer Google 2012 security service scrutinises apps before allowing them to be published in Google Play there is evidence Miners 2014 showing that malicious software malware can be found among legitimate apps as well ,Positive
 Buckshaw et al themselves note that a validation of the proposed model requires large amounts of actual data and ground truth which both are not available,Negative
An integrated approach to verify conformance of aPS designs is presented in Vyatkin et al 2009 ,Neutral
In Ron et al 1998 the order in which nodes within a stage are compared and possibly merged was unspecified ,Negative
The main reason is that the change due to optical distortion errors associated with microscopy illumination effects would be far less significant in the cumulative histogram as compared to that change in standard histograms because the continuous nondecreasing image representation is inherently noiseresistant 39 Our experimental results support this,Positive
 Even though in this work we focus on Android it is worth to note that similar flaws have been reported also for other well known mobile platforms eg iOS in the literature Damopoulos et al 2013 Egele et al 2011,Positive
On the other hand the proposal of Benavides et al  38 always finds the optimal configuration using Constraint Satisfaction Problems with exponentialtime complexity making it unsuitable for runtime optimization,Negative
For the purpose of this study genre was defined by its purpose sometimes known as substance but mainly by form see Fig 2 for categories of form as described in Dewdney VanEssDykema  MacMillan 2001 and Yates  Orlikowski 2002 p 15 ,Neutral
Researchers and practitioners are becoming more interested in the concept of TD and the reasons why it should be an essential part of decisionmaking in software development Falessi et al 2014,Positive
 In Section 4 we also have observed that our method is not only faster than the work 23 but also outperforms it in the experiments on both synthetic and real data Meanwhile we also notice that two lowrank matrix based methods 1947 have been proposed almost at the same time as ours following the work 23 ,Negative
In Browning and Browning 2007a the threshold was further modified to take the form,Positive
Dysons treatment of this is relatively short at just one 18page chapter 1 It is therefore important to moderate our contemporary biases if we are to understand what he intended,Neutral
Mendling et al 80 study the current practices in the activity labeling of business processes whilst Dijkman et al 32 propose a similarity metric between business process models based on an adhoc semantic similarity metric between words in the node labels and attributes as well as the structural similarity encoded by the concept map topology,Neutral
The regenerative cascade of 10 provides an equationbyequation approach to computing the numerical irreducible decomposition of the solution set of a polynomial system,Neutral
 An outflow representation of the current handarm position called the present position vector or P is subtracted from the target position to compute a difference vector or D Georgopoulos Kalaska Caminiti  Massey 1982 Georgopoulos Schwartz  Kettner 1986 that codes the direction and distance that the handarm needs to move to reach the target ,Neutral
This conclusion confirms that periodization is not only the product of theory but it is also a producer of theory Green 1995 ,Neutral
Ong 2000 discusses the facilitative effects of strong social capital and Alberts 2007 documents the negative effects of participant inexperience and ignorance of technical issues,Neutral
 Just like Watt 2009 chap 8  in his timed response design  we balanced for length and still found a very strong effect an interaction  between layout representations which indicated that genre speed was a factor independent of length as in Clark Ruthven  Holt 2009b and Clark et al 2010,Neutral
Furthermore Kotson and Schulz 2015 and Dewan et al 2014 propose that organisations could use natural language processing techniques to maintain awareness of their online footprint to be compared with received phishing emails allowing identification of collection of OSINT by an attacker and potential early warning of an Advanced Persistent Threat APT,Neutral
For any two organisations to proceed in business they need to have compatible workflows and compatible means that there should be an agreed sequence of activities exchanging collaborative messages and information 6,Neutral
In addition PÎ² threshold is used as proposed by del Solar and Verschae 2004 which prevents the propagation to the regions of very low skin probability,Positive
That joint initiative proved the component model initially captured in Panunzio and Vardanega 2010 to be an essential facilitator to the industrial adoption of the proposed approach,Positive
a generalization of the now classic BaumWelch expectation maximization algorithm commonly used for system identification in much lower dimensional linear dynamical systems 20,Positive
Tribastone and Gilmore 2008 and Becker et al 2009 propose similar approaches addressing performance,Negative
The values  and  were recommended in Browning and Browning 2007a based on unpublished simulation studies,Positive
However the nonuniform FFT nuFFT method described by Greengard and Lee 2004 is specifically designed to reduce the computational cost of DFTs on irregularlyspaced data ,Positive
 To avoid drifting in classifier grids Roth et al 2009 applied fixed update strategies,Positive
 In negotiation theory this behavior is classified as integrative negotiation behavior 8485 and has been shown to have a positive effect on agreement ,Positive
Since in 17 it was reported that the diversity of the search was more significant during the early stages in the numerical experiments for CPSOVQO in this model the initial value of σt is set to be large and is decreased exponentially,Negative
This limitation is not strictly related to our approach but to the optimization algorithm However as shown in  22 it is very straightforward to modify DAGAME in order to include the ability to take into account the usage of distinct resources ,Positive
These metrics are simple and useful summary measures of overlapping between actual and predicted labels which are interestingly applied to studies of reproducibility and accuracy in medical image segmentation 36,Neutral
Fig 4 presents a high level overview of the solution we propose Our framework starts with the decompilation of the Android app using the ApkTool decompiler Tumbleson and Winiewski 2010 that reads the App apk file step 1 and produces the original bytecode step 2,Positive
We estimate the exponents of the structure functions using the York et al 2004 maximum likelihood method in loglog space and we show in Fig 1d that the exponents vary as Hm06m as expected for an fBm field with H06 Davis et al 1996,Positive
Ongtang et al 2009 propose Saint as an extension of Kirin ,Negative
It is not a true distance since it is asymmetric in  and  and does not fulfil the triangle inequality,Negative
SVT 23 and our method are much more suitable to handle long sequences eg boxing and tai chi sequences in Fig 7k and i than short sequences eg run and walk sequences in Fig 7a and b¢Linear and Spline methods are suitable for handling short time randomly missing data as Fig 6 ,Positive
As the way in which one cell or circuit couples with another can be summarized using phase interaction functions  Penny et al2009 we envisage that it should be possible to identify families of neurons or neural circuits that have the appropriate synchronization properties,Neutral
Concerning the level of complexity tables outperform graphs regarding time and decision accuracy in simple decision making settings 4558 ,Neutral
In 59 H∞ and H2 criteria were introduced into preview control and robust optimal preview control for linear and nonlinear systems has been discussed,Neutral
Netmap Rizzo 2012 DPDK DPDK 2016 PFQ Bonelli et al 2012 and PFRING Deri 2011 are network IO mechanisms that boost NFV performance by providing direct access to the ring buffers of a NIC using custom network drivers,Positive
As the system proposed by Sirin et al 27 targets the creation of workflows for a single organisation only it has a single SHOP2 domain to begin with ,Negative
It started gaining wide attention only in 2010 when Humble and Farley published the book titled Continuous Delivery Reliable Software Releases through Build Test and Deployment Automation Humble and Farley 2010 However the CD approach has become increasingly popular as shown by Google search trends Fig 1,Positive
In addition a discriminative feature was proposed by Wang et al 50 to reduce the computational expense in action recognition,Positive
More recently behavioural Wexler et al 1998 Wohlschl¤ger 2001 and neuroscientific experiments Georgopoulos Lurito Petrides Schwartz  Massey 1989 Lamm et al 2007 have suggested the idea that mental rotation relies on a mentally simulated action Michelon Vettel  Zacks 2006 rather than on a purely visual and spatial imagery skill,Positive
Example 1 is based on the example presented by Chen 7 and Singer 12Two grinding machines are working next to each other ,Positive
Handwritten digits from the MNIST database 16 were also used and sorted into ten sets Each image was placed in one of ten datasets depending on the value of the drawn digit,Neutral
Our method is both more accurate than traditional survey methods 3559 in measuring opinion leadership and more comprehensive than network structure methods 4143 ,Negative
In software development a shortcut or workaround can give the company a benefit in the short term with quicker release to the customer and an advantage in timetomarket over the competition Kruchten et al 2012a YliHuumo et al 2015a ,Neutral
Dynammo 30 works very well in handling periodic actions such as walking and running ,Positive
According to the latest survey  VersionOne Inc 2016 62 of the almost 4000 respondents had more than a hundred people in their software organization and 43 of all the respondents worked in development organizations where more than half of the teams were agile,Neutral
The notion that regions higher up in the auditory cortical hierarchy process information at longer time scales has recently been made use of in a model of auditory sequence recognition based on stable heteroclinic channels Kiebel Kriegstein Daunizeau & Friston 2009,Negative
Unlike traditional teambased work however members of the crowd are distributed and in many cases without those obligations as found in companies longterm contracts or roles 1 The crowd presents a pool of experts who are connected amongst themselves forming a social network,Neutral
The details of the GP can be found in 22,Positive
Conditional random fields were used by Chenaoua and Bouridane 2006 to exploit spatial properties of skin regions,Neutral
Buzz is generated around a product when a large number of followers receive eWOM 1131 Previous studies suggest that opinion leaders are progressive attentionseekers 70 and fulfill their selfenhancement motivation via buzz creation 33 ,Neutral
The lisTELOS model Silver et al 2011 extended the TELOS model to explain and predict how sequences or lists of eye movements can be carried out while continuing to simulate everything that TELOS could ,Neutral
 Variant annotations eg using stereotypes in UML models Gomaa 2006 or presence conditions Czarnecki and Antkiewicz 2005 define which parts of the model have to be removed to derive a concrete product variant ,Negative
In this section we describe general segments in Bd following 2226 where complete proofs can be found ,Positive
 In case that the number of candidate EAs is huge and direct enumeration becomes prohibitive Eq 4 can still be integrated with some existing search method say forward selection 12 to yield at least a suboptimal set of constituent algorithms within an acceptable time period,Neutral
To support the malware analysts during their work we integrated a KDB related to the malware behavior schema by Dornhackl et al 2014 which is included on the left side of the interface see Fig 41 as an indented list tree structure,Positive
In addition the Lundqvist et al 2016 article describes modeling ideas in which there is no temporal order represented in working memory although temporal order information is essential for proper functioning of a working memory,Neutral
If we apply the concept of optimality   23 which is defined by Guo et al as the ratio between the utility of the solution obtained using DAGAME and the utility of the optimal solution obtained using the exact method we can see that in the worst case the optimality of the solutions obtained using DAGAME is higher than 874 ,Positive
Further examples on exclusion by the large scale facet were cases with large organizations but only a single team adopting agile Fulgham et al 2011 ,Negative
We will consider a VendorCustomer example scenario This is a modification of the example presented by Chen 3 ,Positive
ne major language for the definition of consistency constraints is the Object Constraint Language OCL Object Management Group 2014 which allows for the specification of constraints based on firstorder predicate logic ,Neutral
In addition we have introduced a set of reproducible experiments based on ReproZip 64 and HESML which corresponds to the experimental surveys introduced by LastraD­az and Garc­ aSerrano in 57 56 and 58 as well as the WNSimRep v1 replication framework and dataset 63 and a benchmark of semantic measures libraries 61,Positive
These radiation levels are well below the known thresholds for the deterministic effects and tend to cause stochastic effects on human health Choi Costes & Abergel 2015 including cancers ,Negative
The authors in  38 devised a mathematical model to evaluate the impact of peerchurn on a PACDN when the users of settopboxes are not willing to share their resources ,Neutral
Rowe and Frewer 2004 reflecting on social science approaches to evaluating participative methods classify them into three types,Neutral
 Wolf and Senesh 7 on the other hand proposed a numerical model with no consideration for mechanical properties ,Neutral
Recently Biedl et al 4 showed that many of the seemingly obvious properties of straight skeletons no longer hold when weights are not unit weights ,Positive
We note that in the constant viscosity case the heuristic statement of incompressible Reynolds equation from Stokes model is obtained in 2 while the more rigorous one based on asymptotic developments is proved in 3,Positive
The second category comprises composite operations  Suny et al2001 consisting of a set of cohesive atomic operations which are applied within one transaction to achieve one common goal,Neutral
A technique operating in multiple color spaces to increase the stability was described by Kukharev and Nowosielski 2004 ,Positive
SaveCCM Hansson et al 2004 targets heavy vehicular systems That component model supports both timetriggered and eventtriggered activation events and its components are hierarchical,Neutral
Synthesis also known as Churchs solvability problem 5 is the problem of defining a circuit that continually reacts on an infinite input stream by producing one output letter after receiving one input letter,Neutral
In a Banach space setting the source inequality 30 has already been used in 3650 to derive convergence rates for Tikhonov regularization with convex functionals and in 34 for multiparameter regularization ,Neutral
An important part of the system design is the definition of components and interfaces which in software engineering is called the architectural configuration Barais et al 2008 Medvidovic and Taylor 2000 ,Neutral
GreenCloud   13 is a cloud simulator developed as an extension of the NS2 network simulator  36,Positive
a beautiful or elegant theory is more likely to be right than a theory that is inelegant12,Neutral
However investigations of the richclub phenomenon in scientific collaboration networks eg 19 have shown that such tight collaborative groups exist only within particular research domains but not beyond ,Negative
While we could have used other methods of density estimation such as binning or traditional kernel density estimation the Bernacchia and Pigolotti 2011 method avoids the complication of having to choose either bin width or kernel bandwidth which is a subjective choice when faced with data from an unknown distribution ,Positive
It would also be interesting to perform further empirical studies to explore the use of multiple unjoined circles as with SetNet as compared to the use of multiple joined convex shapes as in 35,Positive
The data were obtained from the experimenters are analysed in Edwards 1992 and are available from the Comprehensive R Archive Network CRAN being supplied along with the package gRapfa,Neutral
While the literature suggests that BaumWelch training can degrade performance on the tagging task Elworthy 1994 Merialdo 1994 we have found in early experiments that agreement between a tagger trained in this way and the tagger from the XTag Project consistently increases with each iteration of BaumWelch eventually reaching a plateau but not Decreasing ,Negative
Despite standardization efforts  22 a variety of languages are still in use today Cugola and Margara  19 classify existing languages into three groups,Neutral
Pettigrew 1987 notes that wider systemic eg socioeconomic and ecological contexts not only influence perceptions of methods and processes but also the content of participants deliberations,Positive
 The model is applied to short temporal daily activities include walking running and jumping obtained from publicly available video 2527and experimental captures of Yoga motion activity,Neutral
A crucial difference of our approach is how the length preference is modeled We approximate the length distribution of nonterminals with a smoothed Gaussian which is more robust and gives rise to much larger improvement consistently ,Negative
POD coefficient interpolation type techniques as introduced by Ly and Tran 11 have not been widely adopted as an alternative to projection type techniques ,Negative
Further techniques for visualizing similar data are described in 184044 and a recent survey on set visualizations 5,Positive
Kong et al analyzed two cases suboptimal choice and added parameter set and introduced the definition of normal parameter reduction and its algorithm in soft set 42,Neutral
 However these sorts of optimal control problems are commonly solved in Mathematical Finance and more generally in Operations Research Sahebjamnia Torabi  Mansouri 2015 and we are going to follow that framework here to identify the best postaccident recovery strategies Such a framework will provide a superstructure to COCO2,Positive
GMM based algorithms have been successfully used for automatic segmentation of NMR imaging since 2005 42 ,Positive
Agile software development is a set of iterative and incremental software engineering methods that are advocated based on an agile philosophy captured in the Agile Manifesto Fowler and Highsmith 2001 ,Positive
 Elsner et al 2010 consider evolving software product lines and focus on variability in time,Neutral
The literature has suggested approaches for TD prioritization Eisenberg 2012 Seaman et al 2012 Theodoropoulos et al 2011 Zazworka et al 2011a ,Neutral
Hyeongon et al 3 measure the familarity between experts to derive a persons knowwho,Positive
This was carried out by analyzing the layout and structure of socially constructed texts of organizational communication Yates  Orlikowski 1992 amongst people in a particular workplace or in a community of practice CoP as described by Wenger 1999 where genre in a textual sense is sometimes defined as a group of texts or documents that share a communicative purpose as determined by the discourse community which produces andor reads them Swales 1990 ,Neutral
An example of object shape employment in model estimation was presented by Tong et al 4 who estimated the joint and global location parameters of a human pose based on a monocular image using the deterministic nonlinear constraint optimization method ,Neutral
Technical debt management can be separated into the following activities identification measurement prioritization prevention monitoring repayment representationdocumentation and communication Li et al 2015a ,Neutral
First we model a tradeoff between skill coverage and team connectivity whereas 13 treats every expert above a certain skill threshold as equally suitable and ignores every expert below that threshold,Neutral
An overview of home care routing and scheduling and related problems can be found in CastilloSalazar LandaSilva and Qu 2015 More information on home care worker scheduling is provided in the survey by Gutiérrez Gutiérrez and Vidal 2013 and on personnel scheduling in general by Van den Bergh Belin De Bruecker Demeulemeester and De Boeck 2013 and De Bruecker Van den Bergh Belin and Demeulemeester 2015,Neutral
 While the process of neural growth of the GWR algorithm does not resemble biologically plausible mechanisms of neurogenesis eg Eriksson et al 1998 Gould 2007 Ming & Song 2011 it is an efficient learning model exhibiting a computationally convenient tradeoff between adaptation to dynamic input and learning convergence ,Negative
Our approach is inspired by a geometric idea behind the notion the tropical rank 7 that is a tropically convex polytope can be represented as a union of conventionally convex sets and its dimension can be defined as the greatest dimension of these convex sets,Positive
The network structure approach also requires knowledge on consumers social networks that are often private information 543 ,Negative
My previous work Chen 2015a did not include any of the strategies reported in this paper,Negative
 For modeling these viewpoints the modeling framework relies on the Focus theory Broy and Stølen 2001 which provides strict formal semantics,Positive
The TD metaphor was first associated with compromises on the code level of software Cunningham 1992 ,Neutral
Ramasubbu et al 2015 describe TD prioritization with three dimensions: customer satisfaction needs reliability demanded by the business and probability of technology disruption,Negative
Beyond code clones a broader notion of code smells has been introduced Fowler 1999 and extended by the notion of antipatterns Brown et al 1998 ,Neutral
Both CSI and Image 1 use quasideterministic automata 13 to produce overapproximations of reachable terms and CeTA could not certify the resulting proofs,Neutral
