Text,Sentiment
"For the purpose of this study, genre was defined by its purpose (sometimes known as substance) but mainly by form (see Fig. 2 for categories of form) as described in Dewdney, VanEss-Dykema, & MacMillan (2001) and Yates & Orlikowski (2002, p. 15). ",Neutral
"The complete list of available events is available at Intel (2016b) and a detailed explanation of how these counters are col-lected and combined is provided in the Appendix A.1 in Katsikas (2016b). Specifically, during the execution of an NFV service chain we acquire CPU core, L1, and DRAM events using Perf, while L2 and L3 events are fetched using Intel’s PCM tool. ",Positive
"The importance of a hierarchy of temporal scales is emphasized in recent work by Ghitza (2011) who provides evidence that current models of speech perception, which are driven by acoustic features alone, provide an incomplete description of speech recognition phenomena",Neutral
"Our second methodological argument, following Eden (1995) and others, is that only seeking knowledge about the supposedly generic strengths and weaknesses of methods ignores legitimate questions that can be asked about the effectiveness of those methods in particular local circumstances. ",Positive
"However,  [59] has raised an important concern with respect to ISP-friendly peer-assisted design, suggesting that localizing ISP traffic may negatively impact the quality of service. Therefore, a detailed investigation in this regard is required in future works.

",Neutral
"For example, Herzog, Sayim, Chicherov, and Manassi (2015, p. 1)assert “that the spatial configuration across the entire visual field determines crowding. Only when one understands how all elements of a visual scene group with each other, can one determine crowding strength.",Negative
The details of the GP can be found in [22],Positive
"For variability management from an electrical engineering viewpoint, tools like EPLAN Engineering Center7 as well as the Siemens Platform COMOS8 exist, and for mechanical engineering, Design Structure Matrices are most popular (Kortler et al., 2011). ",Neutral
"Regarding Buckley et al.'s (2005) criteria temporal change, also history of change is introduced with the characteristic sequential and parallel synchronous and parallel asynchronous changes.",Neutral
"In the first column of Table 1, we state the comparisons we made throughout this paper among ( i) standalone NFs that use different network drivers in user or kernel-space and ( ii) chained user-space NFs, interconnected either with a kernel-based Open vSwitch (OVSK) ( Open vSwitch, 2016) software switch or back-to-back (B2B)",Neutral
"The detailed input data for these packages can be obtained from economic and population databases such as GIS for many locations throughout the world (De Silva & Eglese, 2000), including those near the existing nuclear installations.",Neutral
 Li et al. (2015b) have also developed similar TD list management for architectural technical debt (ATD).,Neutral
"On the analyzer side we have extended the termination tool Image 1 [11] and the confluence tool CSI [19] to produce state-coherent, state-compatible automata. Since both tools use quasi-deterministic automata in their completion process, we apply the construction of Theorem 20 as a post-processing step, resulting in a state-coherent, state-compatible automaton. CeTA can then be used to certify this output. In contrast to the earlier version of CeTA corresponding to [5], CeTA now supports match-bounds for non-left-linear TRSs as well.",Negative
"Such approaches are often referred to as operation-based versioning/merging (Lippe and Oosterom, 1992). Refactoring tracking is realized by Dig et al. (2008), Ekman and Asklund (2004) and Robbes (2007). All these approaches highly depend on the used development environment. Furthermore, manually performed refactorings are not detectable and refactorings which have been made obsolete by successive changes might be wrongly indicated. State-based refactoring detection mechanisms aim to reveal refactorings a posteriori.  For instance, Dig et al. (2006) propose an approach to detect applied refactorings in Java code. They first perform a fast syntactic analysis followed by a semantical analysis. A similar approach is followed by Weissgerber and Diehl (2006).",Positive
"Opinion leader WOM has long been used to promote products or to criticize competitors’ offerings [44,47]; its positive impact on new product introduction was first reported by Arndt [3]. ",Neutral
"Continuing in the spirit of Edelman and Tononi (2000), Tononi (2004) defined a scalar function Φ, “the quantity of consciousness available to a system… as the value of a complex of elements.",Neutral
"Delta modeling has so far been applied to represent variability of software architectures (Haber et al., 2011), Java programs (Schaefer, 2010) and a multi-perspective modeling approach for manufacturing systems (Kowal et al., 2014).",Neutral
"Guérout et al.  [34], on the other hand, focused on implementing the DVFS model on CloudSim. Finally, Grozev and Buyya  [35] presented a model for three-tier Web applications and incorporated it into CloudSim.",Neutral
"Using precisely the Bertini settings described on the examples page for [3] for all runs, we find that regeneration is fastest, followed by perturbed regeneration. All other homotopy types (perturbed or not) were cost prohibitive, taking at least twice as long as perturbed regeneration.",Positive
 Brandt & Stark (1997) showed their participants visual imagery of irregularly-chequered diagrams.,Neutral
"In 2012 G. Leonov in his work [35] demonstrated by the transformation xâhx,yâhy,zâhz,tâh-1t with h=a that without loss of generality nonlinear Chen and the Lu systems can be considered as two-parametric systems (for a=0 the Chen and the Lu systems become linear and their dynamics have minor interest). Later, in 2013, in the works [2,3] the transformation with h=-c was applied to transform the Chen and Lu systems for c>0 to the form of the Lorenz system (here for c=0 the Chen and the Lu systems do not become linear and can be transformed by the transformation with h=a to the T-system which was published later).",Positive
Case Based ReasoningCase Based Reasoning is the process of solving problems based on past experienceÂ [39].,Neutral
"Here, we introduce the discriminative skin-presence features (DSPFs), derived from the discriminative textural features (DTFs) described in our earlier works on skin detection (Kawulok, 2012) and image colorization (Kawulok et al., 2012). The differences between the DTFs and the DSPFs, discussed later in Section 4, allow for the computation time reduction and efficacy improvement. ",Positive
Craig et al. [9] propose an algorithm for reasonably optimal distribution of students into groups according to group and student attributes.,Neutral
"Automatic intelligent labelling of fMRI data is by no means a trivial task. Modelling of a fixed haemodynamic response function in the MRI literature [13,15] can be perceived as one attempt to address this issue, yet to the best of our knowledge no pure data-driven approach based on machine learning techniques exists",Negative
"Different methods are generally good for different things (Flood and Jackson, 1991), and it is the perceived ‘fit’ between purpose and method that is important to evaluate: a disjunction may be responsible for an attribution of failure.",Neutral
 A successful self-adaptation has been presented inÂ [42],Positive
Conti (2007) dedicated a part of his book to visualization for malware detection but focused on the network level,Neutral
"In contrast to local search algorithms, global search algorithms try to overcome local optima in order to find more globally optimal solutions. Harman and McMinn (2010) recently determined that global search is more effective than local search, but less efficient, as it is more costly.",Positive
"Well-formed Draw Euler diagrams that are well-formed [37]. The well-formedness properties include: only simple curves, sets represented by unique curves, no concurrency between curves, no 3-points, and curves that cross and do not brush.",Positive
"The DSS that is most relevant to the present study is COCO-2 (Higgins et al., 2008).",Neutral
" In a multiple-case embedded system case study in 5 large software companies (Martini et al., 2014), different factors for architectural technical debt have been identified, like pressure to deliver, prioritization of features over products, non-complete refactoring, or technology evolution.",Neutral
e follow [7] by restricting the variables such that each variable can only occur on the outgoing edges of one process (but may be read by many processes) and by allowing for processes that have a fixed finite implementation,Neutral
"This inhibition would not, however, occur in response to an unexpected non-occurrence because the spectral timing circuit would not be active then (Grossberg & Merrill, 1992, 1996; Grossberg & Schmajuk, 1989). As a result, an unexpected non-occurrence could lead to the usual sequence of cognitive, emotional, and motor responses to correct the predictive error.",Positive
"We begin with a few definitions, following Crochemore et al. [8] . We think of a string x of length m as an array x [0 . .m −1] , where every x [ i ], 0 ≤i < m , is a letter drawn from some fixed alphabet  of size |  | = O(1) . We refer to any string x ∈  q as a q-gram .",Neutral
"Second, the approach by Vermolen et al. (2011) copes with the detection of complex evolution steps between different versions of a metamodel. They use a diff model comprising primitive operations as input and calculate on these basis complex operations. The approach is tailored to the core of current metamodeling languages, but follows a similar methodology as UMLDiff. However, a specific feature is the detection of masked operations, i.e., operations hidden by other operations, by defining additional detection rules. Nevertheless, the approach is again dedicated to one single modeling language and does not allow to reuse the operation specifications used for execution for the detection process.",Negative
"The use of MAs for test generation was originally proposed by Wang and Jeng (2006) in the context of test generation for procedural code, and has since then been applied in different domains, such as combinatorial testingÂ (Rodriguez-Tello and Torres-Jimenez, 2010). Harman and McMinn (2010) analyzed the effects of global and local search, and concluded that MAs achieve better performance than global search and local search. In the context of generating unit tests for object-oriented code, Arcuri and Yao (2007) combined a GA with hill climbing to form an MA when generating unit tests for container classes. ",Positive
" In this paper, we take our inspiration from the investigation inÂ  [23] to devise our multi-objective optimization problem extended to the WMSN field.As regards solutions that alleviate the hidden terminal phenomenon, we highlight the recent studies inÂ  [12,13]. ",Positive
"Nevertheless, since wd is selected to be nonzero in CPSO-VQO from the reason mentioned above, almost all particles are able to search for solutions without becoming trapped, and such a behavior was not observed in the numerical experiments [17].",Positive
"Further examples on exclusion by the large scale facet were cases with large organizations but only a single team adopt-ing agile (Fulgham et al., 2011). We considered cases of single teams (although as part of a larger organization) unrelated to this research as our focus is on transformation of the entire (development) organization.",Negative
"To visualize the sets, SetNet builds on an Euler diagram drawing technique [42], called iCircles. The iCircles method draws a single or multiple circles to visualize each set. Since iCircles is capable of visualizing any finite collection of sets, it enables the representation of complex overlapping groups whilst preserving the simplicity of the region shapes.",Positive
"An aggregation significantly can reduce computational costs for obtaining inference results in DPGMs, but requires a careful consideration of indirect influences as Motzek and Mller(2015a) has shown",Neutral
"Mathematical morphology provides an approach to extracting image components, such as size, shape, boundary and connectivity, and to eliminating irrelevancies for detecting various blood cells [11,12] and cancer cells [13].",Neutral
"Specifically for the visual cortex, Hasson et al. (2008) showed that while early visual areas such as the primary visual cortex (V1) and the motion-sensitive area (MT+) yield higher responses to instantaneous sensory input, high-level areas such as the STS were more affected by information accumulated over longer timescales (â¼12s). This kind of hierarchical aggregation is a fundamental organizational principle of cortical networks for dealing with perceptual and cognitive processes that unfold over time (Fonlupt, 2003)",Positive
The most prominent class of such composite operations are refactorings introduced by Opdyke (1992),Neutral
"An indirect approach to measure trustworthiness is analyzing the structural, lexical, and semantic aspects of eWOM, which are found to be associated with trustworthiness [10]. ",Neutral
"However, implementing CD can be quite challenging ( Chen, 2015, Leppanen et al., 2015, Claps et al., 2015 ",Neutral
"SVT [23] and our method are much more suitable to handle long sequences (e.g., boxing and tai chi sequences in Fig. 7(k) and (i)) than short sequences (e.g., run and walk sequences in Fig. 7(a) and (b)).â¢Linear and Spline methods are suitable for handling short time randomly missing data as Fig. 6. ",Positive
"[B] A comparison of the fuzzy and estimated reliabilities in this study and those obtained by Chen [7].Chen [7] used a fuzzy number that was used as a triangular fuzzy number in this study. As stated in [A], the triangular fuzzy number is a special case of the Level (Î»,1)iâv fuzzy number. Therefore, the consideration of fuzziness is superior to that of Chen [7]. Chen did not consider the estimated reliability of the system in the fuzzy sense.",Negative
"Furthermore, it is a highly efficient planning system and has a Web Ontology Language for Services (OWLS) type mechanism for representing atomic tasks and decomposing composite tasks into atomic tasks [27]",Neutral
"High-dimensional time-series data are becoming increasingly abundant across a wide variety of domains, spanning economics [13], neuroscience [10], and cosmology [28].",Positive
"Ongtang et al. (2009) propose Saint as an extension of Kirin. In addition to the analysis performed by Kirin at install time, Saint monitors apps also at the runtime Inter-Component Communication (ICC) flows, e.g., activities initialisation, components binding to services, access to content providers, etc. The policies defined in Saint are static and similarly to our approach define conditions to control the runtime behaviour. For example, when a specific activity can bind with a specific content provider considering the allowed permissions, signature, or package name. Saint is implemented as a modified Android middleware, while our proposal relies on app instrumentation for policy enforcement. Furthermore, we propose a more flexible architecture and expressive policy language with the possibility of deploying and changing policies at runtime without requiring changes to the middleware or instrumented app.",Negative
"When I was looking for a Ph.D. dissertation topic, I accidentally came
across a paper by W. Larimore on Statistical Inference on Random Fields
in the Proceedings of the IEEE [6].",Neutral
"Since the advent of the Internet in the 1990s, WOM is no longer restricted to personal influence networks because the Internet allows one to reach strangers at a larger scale [26].",Neutral
"As reported in Herrmannsdoerfer et al.(2009), Mens (2008), Brosch et al. (2010) and Koegel et al.(2010), the detection of applied refactorings is a crucial prerequisite for automating model management tasks",Neutral
"The main reason is that the change due to optical distortion errors (associated with microscopy illumination effects) would be far less significant in the cumulative histogram, as compared to that change in standard histograms, because the continuous non-decreasing image representation is inherently noise-resistant [39]. Our experimental results support this.",Positive
"Likewise, because excitatory matching is needed to generate resonances that support conscious internal representations, spatial and motor processes (“procedural memories”; Cohen & Squire, 1980; Mishkin, 1982; Scoville & Milner, 1957; Squire & Cohen, 1984) that use inhibitory matching cannot generate conscious internal representations.",Neutral
"Many times, these releases would be followed by P1 (priority 1) incidents ( Rob, 2007), meaning that release activity was always full of uncertainty, failures, and stress",Neutral
This r-coercivity has already been applied in [2] for the minimization of Tikhonov functionals in Banach spaces,Neutral
" Since each iteration of the algorithm consists of an Expectation step (E-step) followed by a Maximization step (M-step), we call it the EM algorithm [26,27].",Neutral
"Applying and evaluating a bioinformatics workflow to the rule-based approachAs detailed inÂ [43,44], bioinformatics workflows have gained a great need for large-scale data analysis.",Neutral
"Accordingly, maintenance can either involve repair or modification actions, which in turn can be adjustments to the environment (referred to as adaptive maintenance) or augmentation of a system's function (Avizienis et al., 2004). ",Neutral
"We derived eight data sets from Twitter ego-networks, obtained from the SNAP network data set collection [27]. This collection contains ego-networks of 1000 Twitter users. The nodes of each network are users connected to the ego user.",Positive
Goodall et al. (2004) conducted contextual interviews to gain a better understanding of the intrusion detection workflow and proposed a three-phased model in which tasks could be decoupled by necessary know-how to provide more flexibility for organizations in training new analysts,Neutral
"Most of these approaches are based on popular supervised learning algorithms such as SVM (Andrews et al., 2003) or boosting (Viola et al., 2005), that are adapted in order to incorporate the MIL constraints.",Neutral
"It has been shown that lexical features can be learned using recursive self-organizing architectures ( Strickert & Hammer, 2005), obtaining action word representations from a phonemic representation of recognized audio",Neutral
"Spotify is a popular on-demand music streaming service which, according to [35]exploits peer-assistance to serve its 10 million-large user base around the world. ",Neutral
This article presents a new opinion leader identification method rooted in the interpersonal communication theory that inspired sender- and receiver-based methods [47]. ,Neutral
"Surveys on challenges and success factors for agile projects in general have been conducted, eg( Chow and Cao, 2008)",Neutral
"Using the eight data sets, we generated visualizations using each of the five techniques; all of the diagrams are available from [1] as well as in the supplementary material.",Positive
"This model (together with otheranalogous models, e.g. Bogacz et al., 2006) is very important, as it allows there production of there action times of ten recorded in psychological experiments (Caligioreetal., 2010,2008; Erlhagen & Schöner, 2002). It is one of the most accredited models of decision making processes taking place in the human brain (Bogacz, 2007).",Neutral
"The functionality and software architecture of HESML allow the efficient and practical evaluation of large word similarity benchmarks such as SimLex [50] and ontology-based similarity measures based on the length of the shortest path, whose implementation in other software libraries requires a high computational cost that prevents their evaluation in large experimental surveys [58] and datasets",Neutral
Feldmann et al. (2012) showed that module structures in different disciplines differ. ,Neutral
"Despite standardization efforts  [22], a variety of languages are still in use today. Cugola and Margara  [19] classify existing languages into three groups",Neutral
"The extant literature seems to imply that marketers only need to focus on two product effects [21,23]. However, our results, based on eWOM from opinion leaders, suggest the importance of improving all three product effects at the same time. ",Negative
"We have introduced a new and linearly scalable representation model for large taxonomies, called PosetHERep, and the HESML V1R2 [60] semantic measures library based on the former",Neutral
"Our approach is inspired by a geometric idea behind the notion the tropical rank [7], that is, a tropically convex polytope can be represented as a union of conventionally convex sets, and its dimension can be defined as the greatest dimension of these convex sets.",Positive
"Surveys on challenges and success factors for agile projects in general have been con-ducted, e.g.(Chow and Cao, 2008). However, specifically large-scale agile projects have not been scientifically studied. Non-scientific surveys exist, the most famous one being the State of Agile Survey that Version One has been conducting annually since 2007. ",Positive
"Our questionnaire was first developed in the context of a research programme aiming to generate and evaluate new systemic problem structuring methods for use in promoting sustainable resource use (Winstanley et al., 2005; Hepi et al., 2008).",Neutral
The request-routing system in CDNs typically includes two basic modules for routing user requests to the most suitable edge server; i) request-routing algorithm and ii) request-routing mechanism [80]. ,Neutral
"Time-to-market and customer feedback are important factors for companies’ success, and it is essential to deliver solutions on time (Lim et al., 2012). This is the reason why business stakeholders are often more focused on deadlines and customers than the actual quality of the software, which is more in the developers’ interest area (Barney et al., 2008; Boehm, 2006). Therefore, strict deadlines may sometimes force the development team to create solutions with second-tier quality to meet the requirements within the deadlines set by the business stakeholders (Yli-Huumo et al., 2014).",Neutral
"Note, however, that Storm is still a young product and many researchers are working to overcome its problems. For instance, Aniello et al.  [43] proposed a scheduler that can be used to improve the system performance, and Chang et al.  [44] introduced CCAF, a security framework that can be used to secure Storm deployments.",Positive
"Recent human motion classification works [18,20–22,54] applied the classification method to the available or captured motion data, but the authors did not classify estimated matching motions.",Negative
"Essentialism is the view that entities in the world have inherent, essential and immutable properties, by which they can be described. Pelillo and Scantamburlo [25] discuss how dissimilarity measures in PR sit in direct opposition to this philosophical view, in that an entity is best described by its relation (similarities) to other entities.",Neutral
"Genetic Programming (GP) employs tree structure representations to solve problems [22]. With inductive learning algorithms of varying power, the GP has been successfully applied to various learning algorithms, including the feature synthesis approach which has demonstrated the superiority for diverse classification problems [20,23,24].",Positive
"Note that here in contrast to the previous transformation: 1) the transformation (4) with h=-c change the direction of time for c>0 considered in the works [12,61], 2) for c=0 the Chen and the Lu systems do not become linear and their dynamics may be of interest",Neutral
"In summary, end gaps and end cuts are formed as a result of two successive stages of spatial and orientational competition between contrast-sensitive and orientationally tuned boundary cells (Grossberg, 1984a; Grossberg & Mingolla, 1985).",Neutral
Ghosh etÂ al. (1996) proposed a time correlated area level model to estimate the median income of four-person families for American states. ,Positive
"Spatial and orientational competition prevent this catastrophe from occurring by closing boundary gaps at line ends using end cuts (Grossberg & Mingolla, 1985). These competitive stages thus illustrate hierarchical resolution of uncertainty: They overcome the spatial uncertainty at line ends that is caused by using simple cell receptive fields.",Negative
"Sünder et al. (2013) propose an approach on verifying PLC programs by means of model checking, taking predefined modifications of the software into account. ",Neutral
"The model is configured in accord with the aquaplanet protocol specified by Neale and Hoskins (2000), in which the surface of the simulated planet is covered with water, and all boundary conditions are specified with rotational (in the direction of planetary rotation) and hemispheric symmetry. ",Positive
"To implement the decision making process involved in themental rotation task, the model uses amutual inhibition model (Bogacz et al., 2006; Usher & McClelland, 2001)",Neutral
"Katz and Lazarsfeld [47] argue that personal influence does not flow from highly interested individuals to less interested individuals, but rather between those with shared interests. Therefore, if general knowledge implies general interest, an opinion leader with broad product category knowledge will attract more followers [58].",Neutral
"For this we use a GA called DAGAMEÂ  [22], optimized to be executed at runtime with scarce resources. As our DRS is installed inside a mobile device, we present some evaluation results showing that our approach is feasible and efficient enough to be executed with the fairly limited resources of a mobile device, resulting in good response times and nearly-optimal architectural configurations.The rest of the paper is organized as follows. ",Positive
"Many works have reported challenges and solutions in adopt-ing CD (Leppanen et al., 2015; Claps et al., 2015; Olsson et al., 2012; Karvonen et al., 2015; Rissanen and Münch, 2015; Marschall, 2007; Zhu et al., 2015; Debbiche et al., 2014; Puneet, 2011; Noured-dine and Foutse, 2014; Laukkanen et al., 2015; Rogers, 2004; Sek-itoleko et al., 2014; Krusche and Alperowitz, 2014; Adams et al., 2015; Souza et al., 2015; Feitelson et al., 2013; Rahman et al., 2015; Neely and Stolt, 2013), including a very recent systematic literature review (Laukkanen et al., 2017). However, none of the existing lit-erature on CD has included the strategies I reported in this paper.",Negative
"If X satisfies the first axiom of countability, then x Lim sup k k, if and only if there exists a subsequence ( kj)j N of ( k)k N and a sequence of elements xj kj such that x j x (see [41, Section 29.IV])",Neutral
"The closest to our study is the State of Agile survey, as large part of the respondents of their latest survey (VersionOne, Inc, 2016) were from large organizations that had at least partially adopted agile. The results of that survey have similarities with ours.",Positive
Another simple and straightforward approach by Daubney et al. [41] was the sparse set of features for pose estimation in low-level motions. Low-level motion suffers from perturbations such as noise and occlusion. The strength of their method is that it can be used in low-level motions without the need for pose initialization. ,Neutral
"This self-consistent estimate converges on the true distribution at a faster rate than traditional binning or kernel density estimation methods (Bernacchia and Pigolotti, 2011).However, during our initial attempts to apply the PDF estimation method of Bernacchia and Pigolotti (2011) (hereafter BP11), we discovered that its computational performance is not practicable. ",Negative
"Many chaotic polynomial systems have been discovered (eg, such particular cases of three-dimensional quadratic systems as the Lorenz, the Rossler, the Sprott, the Chen, the Lu and other systems) and studied over the years, but it is not known whether the algebraically simplest chaotic flow has been identified [73,72]",Neutral
"aPS are typically designed-to-order, i.e. they are unique systems, which are designed and implemented once a customer has awarded a contract to an aPS supplier (Birkhofer et al., 2010)",Neutral
"Champion and Wilson (2010) provide a particularly useful set of contextual variables to be considered, based on a literature review and feedback from practitioners: organisational structure; influence of the external environment; length of history of the problem in focus; politics and personalities; perceived implementation difficulty; and the level of experience of stakeholders.",Neutral
" To avoid this problem and others introduced by projection methods the strategy adopted in this work is to treat POD as a basis for interpolation.POD coefficient interpolation type techniques, as introduced by Ly and Tran [11], have not been widely adopted as an alternative to projection type techniques. ",Negative
"Most approaches addressing safety employ this kind of additional annotations (Giese and Tichy, 2006; Grunske et al., 2005; Papadopoulos et al., 2001). Tribastone and Gilmore (2008) and Becker et al. (2009) propose similar approaches addressing performance.Those approaches are restricted to be used during the design of the system as they only use assumptions of the behavior of the system with respect to its characteristics affecting probabilistic quality attributes, e.g., failure rates, performance of certain parts.",Negative
Recent efforts introduce social network information to enhance the skill profile of individual members. Hyeongon et al. [3] measure the familarity between experts to derive a person's know-who,Positive
"Moreover, the analysis produces an is-in-the-slice-of relation and graph with even more edges. We have tried several clustering and visualization tools to cluster the is-in-the-slice-of graph for comparison, but most of the tools (such as Gephi Bastian et al., 2009) failed due to the large dataset. ",Negative
"In CEP systems, users create queries (or rules) that specify how to process input event streams and derive “complex events”. These queries have usually been defined by means of proprietary languages such as Aurora Stream Query Algebra (SQuAl)  [17] and CQL  [21].",Neutral
"Note that the viscosity depends on pressure. After some simplifying assumptions detailed in [12], including that âp/ây=0, Eqs. (2) and (3) are reduced to(5)dpdx=Î¼â2uây2+2dÎ¼dpâuâxdpdx.",Positive
"The lower semi-continuity of Wp has, for instance, been shown in [27]. In order to show the inequality (25), let Î¾1,Î¾2âP(Î©ÃÎ©) be two measures that realize the infimum in the definition of Wp(Î¼1,Î½) and Wp(Î¼2,Î½), respectively.",Positive
"Elsewhere, attempts were made to cre-ate solutions to “wicked” problems (Churchman, 1967); problems which are harder to structure and define due to conflicting perspec-tives amongst relevant stakeholders. This led to the development of the soft systems methodology (Checkland, 1981) and strategic options development and analysis (Ackerman & Eden, 2010). ",Positive
"Unlike traditional team-based work, however, members of the crowd are distributed and in many cases without those obligations as found in companies (long-term contracts or roles) [1]. The crowd presents a pool of experts, who are connected amongst themselves forming a social network.",Neutral
Pohl et al. (2005) proposed the orthogonal variability model also for capturing the commonality and variability of variant-rich software systems in a graphical way by means of variation points.,Neutral
"Powers of matrices over distributive lattices are studied, e.g., by Cechlárová [11].",Positive
"As reported in Silhavy et al., (2015a,b) UCP has some important drawbacks. Several approaches help identify the drawbacks of the UCP method and offer solutions, many of which are based on an analogy approach.",Neutral
"In this subsection, we show the results of numerical experiments in which the standard PSO(PSO), the four existing improved PSOs,PSO-IWA,CEPSOA[1],CPSO-VQO[17]andHPSO-TVAC[13],and the five proposed PSOs,PSO-TPC,PSO-SPC,PSO-SDPC,IPSO-SPCandIPSO-SDPC,were applied to the following 50,200,and 400-dimensional benchmark problems.",Neutral
Ma et al. simplified the normal parameter reduction algorithm [43,Neutral
"In an endeavor to establish a commonly accepted conceptual framework for the rapidly growing number of domain-specific modeling environments, the Object Management Group (OMG) released the specification for Model Driven Architecture (MDA) ( Object Management Group, 2005), standardizing the definition and usage of (meta-)metamodels resulting in a metamodeling stack as depicted in Fig1",Neutral
"Last but not least, multiple telecom operators (AT&T, BT, Orange, Telefonica, KPN and Verizon among others) to gain a better control over the data services served to their users have deployed their private telco-CDNs [16,30].",Neutral
"Kong et al. analyzed two cases, suboptimal choice and added parameter set, and introduced the definition of normal parameter reduction and its algorithm in soft set [42",Neutral
"For example, hypoactivity of amygdala or orbitofrontal cortex can prevent a cognitive–emotional resonance from occurring, thereby causing failures in Theory of Mind processes (Baron-Cohen, 1989; Perner, Frith, Leslie, & Leekam, 1989) in both autism and schizophrenia (Grossberg, 2000b; Grossberg & Seidman, 2006). Such failures include problems with activating motivationally directed goals and intentions.",Negative
"While engineers needed to be aware of them, it remains a subject of much debate as to whether or not they should be refactored, tolerated or even nurtured (Bouktif et al., 2006; Kapser and Godfrey, 2008).We believe the same kind of discussion may apply to dependence clusters.",Positive
"From the roster pages we can extract the names of employees (using the Stanford NER tool (Finkel etÂ al., 2005)). This gives us a list of known employee names OE.",Positive
"Riche and Dwyer introduced two Euler diagram-based techniques, ComEd and DupEd, designed to visualize sets using simple regions and to draw individual data elements as text-annotated nodes [35]. Unlike the methods described in detail above, Richeâs and Dwyerâs two methods lay out the network with regard to the set structure. ComEd represents each set as one or more rectangles connected with concave curves, assigned a unique colour. The use of rectangles and irregular curves could impose cognitive difficulties in perceiving the sets, as they might give the impression of different semantics [45]. Another issue with ComEd is the artifacts caused by overlaps between the curves that connect the rectangles. ",Negative
"A number of use case scenario steps are typically involved in the initial estimation process. There have also been several modifications of the original UCP principles including use case size points (Braz and Vergilio, 2006), extended UCP (Wang et al., 2009), modified UCP (Diev, 2006), adapted UCP (Mohagheghi et al., 2005), and transaction or path analysis (Robiolo et al., 2009).",Neutral
"Shabtai etÂ al. (2010) first proposed the use of SELinux in Android to implement low-level Mandatory Access Control (MAC) policies. From Android 4.3 on, SELinux is used by default to further define apps in permissive mode, only logging permission denials. From Android 5.0, SELinux is used in full enforcement mode, in which permission denials are logged and enforced according to the specified policies",Positive
"For a given integer parameter β≥1, Grossi et al. [13] defined a generalisation of the q -gram distance by partitioning x and y in βblocks as evenly as possible, and computing the q -gram distance between each pair of blocks, one from x and one from y . The ratio- nale is to enforce locality in the resulting overall distance.",Neutral
"Neural networks (NN) are mathematical representations modelled on the functionality of the human brain (Bishop, 1995). ",Neutral
"To address these questions, it is in fact easier to first address the more abstract question—what is the value of philosophy in general? A powerful answer to this is presented by Russell [23, chapter XV].",Positive
"Pattern-based: languages are used to define patterns of events using logical operators, causality relationships, and time constraints. The Rapide   [10] language is an example of this category.",Neutral
"But the question of importance is what was known about repulsor (or repellor) in the Lorenz system and the dynamics of time-reversal Lorenz system before the works [12,61] were published? Note that in [2,3] there is no discussion of the following important questions for the consideration of the Lorenz system in the backward time or with non positive parameters: the existence of the extension of solutions, the existence of attractors, and the possibility of consideration of invariant sets in the backward time. Some necessary results can be found in [16], [15, p. 35]. ",Negative
"In any conflict situation, both parties have to converge in order to reach an agreement, i.e. at least one has to make a concession. Concessions seem to be crucial, especially when parties are trapped in a deadlock, or when conflict spirals occur and the situation escalates [29,55]. People often view bargaining situations negatively and perceive concessions as losses. Negotiators supported with the history graph can easily assess the effects of concessionary steps since they are displayed dynamically. We, therefore, hypothesize:",Positive
"A dartboard-like structure (Gering et al., 2013) might be a good starting point, although a more detailed mosaic-like pattern tailored around the urban areas within the circular zones could provide a greater level of control ",Neutral
"The PROGRESS component model (ProCom) (Carlson et al., 2010) extends SaveCCM to address high-level concerns typical of early design stages of a large-scale distributed embedded system: high-level early analysis and deployment to processing units",Positive
"Two decades later the Correctness by Construction (C-by-C) manifesto (Chapman, 2006) promoted a software production method fostering the early detection and removal of development errors for safer, cheaper and more reliable software.",Positive
An approach introduced by Hsu et al. (2002) takes advantage of common skin color properties in nonlinearly transformed YCbCr color space using an elliptical skin color model,Neutral
"Following Landsman and Stremersch (2011), we investigated multi-homing by dividing it into two levels: seller- and platform-level multi-homing. ",Positive
" for example, in catch-up TV systems, such as BBC iPlayer [51], the content items are typically released for a limited amount of time, e.g., 7 to 30 days, and feature a burst of accesses in the first few hours after the release [50]. ",Neutral
"In a preliminary study, we found that malware analysts preferred visualization concepts containing multiple views and arc-diagrams or word trees ( Wagner et al.,2014).",Neutral
"The three real data sets have been extracted from the Forest Cover Type data set of the UCI repository [5] having 7 classes and 581,012 samples. This is for the prediction of forest cover type based on 54 cartographic variables. ",Positive
"Buzz is generated around a product when a large number of followers receive eWOM [11,31]. Previous studies suggest that opinion leaders are progressive attention-seekers [70] and fulfill their self-enhancement motivation via buzz creation [33]. ",Neutral
"A neglect patient who appeared to be blind in the left visual field when fixating straight ahead, or to her left, could detect events in her left visual field when she fixated to the right (Kooistra & Heilman, 1989).",Neutral
The results obtained by MiMSeg are as good as the results of semi automated algorithm based on active contours [49].,Positive
"Another paradigm in the literature is automatic workflow generation, which is based on AI planning where a workflow is considered as a plan [2,10]",Neutral
Gößler and Sifakis (2002) focuses on integration of components with heterogeneous interactions and execution paradigms. ,Neutral
Finding a single shortest path is in O(|ECand| + |Cand|log|Cand|) [56]. ,Neutral
 Choudry and Rao (1989) introduced a model including several time instants and considering an autocorrelated structure for sampling errors. ,Positive
"If the user expects positive-dimensional solution sets (or cannot preclude their presence), regenerative cascade [10] is typically the best bet",Positive
