Text,Sentiment
"We chose to train maximum entropy models (Berger et al., 1996). Our learning framework is described in Section 4.1; the results in Section 4.2  ",Neutral
"Concerning the alternative first order ODE model, it is based on some classical results in [18] for the Reynolds solution in the isoviscous regime. More precisely, in [18] it is proved that cavitation can only occur in the divergent part of the gap (i.e. the region where dh/dt>0) and that the cavitated area is a connected one. ",Positive
"These were augmented with automatically labeled sentences from the BNC which we used as our expansion corpus. FrameNet sentences were parsed with RASP (Briscoe et al., 2006).",Neutral
"General guidance on tuning the feedback parameters is given by Balakrishnan, Geunes, and Pangburn (2004), Papanagnou and Halikias (2008). Graves, Kletter, and Hetzel (1998) and Boute and Van Miegham (2015) describe other proportional ordering policies.",Neutral
11 However  modeling word order under translation is notoriously difficult   and it is unclear how much improvement in accuracy a good model of word order would provide ,Neutral
"Thirdly, our method is a generalization of the strategy employed by (McCord, 1993). McCord interleaved parsing with pruning in the same way as us, but only compared constituents over the same span and with the same major category. Our comparisons are more global and therefore can result in more effective pruning. ",Negative
"Similarly, PPLive - the largest P2P live streaming service - rely on dedicated Trackernodes to store the information about streaming channels, available video chunks and peers [40]. Some versions of Bit-Torrent - a popular file sharing P2P system - also rely on Tracker nodes to distribute bulk software updates or multimedia files [88].",Neutral
"ART predicts that all brain representations that solve the stability–plasticity dilemma use variations of CLEARS mechanisms (Grossberg, 1978a, 1980, 2007, 2013a).",Neutral
"We use the MaxEnt-based BTG translation system (Xiong et al., 2006) as our baseline. It is a phrase-based SMT system with BTG reordering constraint.",Positive
The most widely used singlewordbased statistical alignment models  SAMs  have been proposed in  Decision lists have already been successfully applied to lexical ambiguity resolution by  where they perfromed well Some of the more popular and more accurate of these approaches to datadriven parsing  have been based on generative models that are closely related to probabilistic contextfree grammars Indeed  recent work has shown that benefits can be made by first separating facts from opinions in a document  eg  Yu and Hatzivassiloglou   and classifying the polarity based solely on the subjective portions of the document  eg    ,Positive
Sharp (1989) reports onexperiments carried out with abstractors in which it is shown that introductions andconclusions provide a basis for producing a coherent and informative abstract.,Neutral
Interannotator agreement was measured using the kappa  K  statistics  on 1502 instances  three Switchboard dialogues  marked by two annotators who followed specific written guidelines ,Neutral
"Statistical systems have enjoyed considerable success for information retrieval, especially using the vector space model (Salton et al., 1975).",Positive
"Mani (2001) defines an abstract as “a summary at least some of whose material is not present in the input”. In a study of professional abstracting, Endres-Niggemeyer (2000) concluded that professional abstractors produce abstracts by “cut-and-paste” operations, and that standard sentence patterns are used in their production. ",Neutral
"A translation model consists of two distinct elements: an unweighted ruleset, and a parameterization (Lopez, 2008a; 2009).",Neutral
"These adaptive weights are pruned as learning proceeds, leading to learning of an attended critical feature pattern. It has been mathematically proved that such match learning can solve the stability–plasticity dilemma by creating stable categories in response to arbitrary sequences of events presented in any order; e.g.,  Carpenter and Grossberg (1987, 1991).",Positive
"It is possible that governments are going to prioritise the economic factors by seeking to minimise the total cost of preventative and recovery measures (Munro, 2011; 2012).",Neutral
The authors of  [49] proposed a control schema over copyrights at a Tracker server in which only legally authorized content items are distributed to the peers.,Neutral
"In rule-based approaches, words are assigned a tag based on a set of rules and alexicon. These rules can either be hand-crafted (Garside et al., 1987; Klein & Simmons,1963; Green & Rubin, 1971), or learned, as in Hindle (1989) or the transformation-basederror-driven approach of Brill (1992).",Neutral
 Termbased versions of this premise have motivated much sentimentanalysis work for over a decade   ,Neutral
"However, such extinction can be eliminated if the two events get grouped as a single object, even if the link between the two stimuli is amodally completed behind an occluder (Mattingley, Davis, & Driver, 1997). ",Negative
"In this method, the subtask tree is recovered through a right-branching shift-reduce parsing process (Hall et al., 2006; Sagae and Lavie, 2006). ",Neutral
The probabilities in equation 4 are estimated recursively for the first- (Rabiner1989) and second-order HMM (Watson and Chung 1992).,Neutral
Probably the most widely used feature weighting function is pointwise Mutual Information MI Church and Patrick 990 Hindle 990 Luk 995 Lin 998 Gauch Wang and Rachakonda 999 Dagan 2000 Baroni and Vegnaduzzo 2004 Chklovski and Pantel 2004 Pantel and Ravichandran 2004 Pantel Ravichandran and Hovy 2004 Weeds Weir and McCarthy 2004 dened by weight MI wflog 2 Pwf PwPf  We calculate the MI weights by the following statistics in the space of cooccurrence instances S weight MI wflog 2 countwf nrels countw countf 2 where countwf is the frequency of the cooccurrence pair wf  in S countwand countf are the independent frequencies of w and f in Sandnrels is the size of SHigh MI weights are assumed to correspond to strong wordfeature associations,Positive
"Though the time complexity of the algorithm given by (Jiang and Ng, 2006) is also linear, it should assume all feature templates in the initial selected set ‘good’ enough and handles other feature template candidates in a strict incremental way. ",Neutral
1 Introduction Word Sense Disambiguation  WSD  competitions have focused on general domain texts  as attested in the last Senseval and Semeval competitions  ,Neutral
"We continue a tradition of research that uses simple referential communication tasks to explore the organization and processing of human-c mputer and mediated human–human conversation, including recently (DeVault and Stone, 2007; Gergle et al., 2007; Healey and Mills, 2006; Schlangen and Fernández, 2007). ",Positive
"We follow the same experimental setup as that detailed in [56] and [58], including the same datasets, preprocessing steps, evaluation metrics, baselines, management of polysemic words and reporting of the results. All the experiments compute the Pearson and Spearman correlation metrics for a set of ontology-based similarity measures on each word similarity benchmark shown in tableÂ 22, as detailed in [56]. ",Positive
"Forexample, all summary sentences may contain the full description of a named entity(e.g., President of Columbia University Lee Bollinger), while the use of shorter descriptionssuch as Bollinger or anaphoric expressions in some summary sentences would in-crease the summary’s readability (Schiffman, Nenkova, and McKeown 2002; Nenkovaand McKeown 2003).",Neutral
"Split path feature are taken from existing semantic role labeling systems, see for example (Gildea and Jurafsky, 2002; Lim et al., 2004; Thompson et  al., 2006).",Neutral
22 Unsupervised Parameter Estimation We can perform maximum likelihood estimation of the parameters of this model in a similar fashion to that of Model 4   described thoroughly in  ,Positive
"The model is configured in accord with the aquaplanet protocol specified by Neale and Hoskins (2000), in which the surface of the simulated planet is covered with water, and all boundary conditions are specified with rotational (in the direction of planetary rotation) and hemispheric symmetry. ",Positive
"To visualize the sets, SetNet builds on an Euler diagram drawing technique [42], called iCircles. The iCircles method draws a single or multiple circles to visualize each set. Since iCircles is capable of visualizing any finite collection of sets, it enables the representation of complex overlapping groups whilst preserving the simplicity of the region shapes.",Positive
   and Lee   Wilson et al ,Neutral
"Lee and Shin [26] formulated rotation smoothing as a nonlinear optimization problem and iteratively minimized the energy function to smooth the motion. In their later work [27], they proposed a linear time-invariant filtering framework for filtering the orientation data by transforming the orientation data into their analogues in a vector space; applying a time-domain filter on them; and transforming the results back to the orientation space.",Positive
Some methods which can offer powerful reordering policies have been proposed like syntax based machine translation  and Inversion Transduction Grammar  ,Positive
 and Collins and Duffy  2002  rerank the top N parses from an existing generative parser  but this kind of approach 1Dynamic programming methods  can sometimes be used for both training and decoding  but this requires fairly strong restrictions on the features in the model Ever since its introduction in general  and in computational linguistics   many researchers have pointed out that there are quite some problems in using  eg ,Negative
"There is some discussion in the literature about what the true costs of exposure to radiation are, and (Cuttler & Pollycove, 2009) is just one example of the relatively recent point of view that low levels of exposure to radiation can in fact provide some benefit to the recipient. ",Positive
While studies have shown that ratings of MT systems by BLEU and similar metrics correlate well with human judgments   we are not aware of any studies that have shown that corpusbased evaluation metrics of NLG systems are correlated with human judgments  correlation studies have been made of individual components   but not of systems While EM has worked quite well for a few tasks  notably machine translations  starting with the IBM models 5   it has not had success in most others  such as partofspeech tagging   namedentity recognition  and contextfreegrammar induction  numerous attempts  too many to mention  ,Positive
Recently  an elegant approach to inference in discourse interpretation has been developed at a number of sites   all based on tim notion of abduction  and we have begun to explore its potential application to machine translation ,Positive
"Nevertheless, since wd is selected to be nonzero in CPSO-VQO from the reason mentioned above, almost all particles are able to search for solutions without becoming trapped, and such a behavior was not observed in the numerical experiments [17].",Positive
" Just like Watt (2009, chap. 8) – in his timed response design – we balanced for length and still found a very strong effect (an interaction – between layout representations) which indicated that genre speed was a factor independent of length, as in Clark, Ruthven, & Holt (2009b) and Clark et al. (2010).",Neutral
 Introduction Phrasebased method  and syntaxbased method  represent the stateoftheart technologies in statistical machine translation  SMT  ,Positive
"The first two of these scores are produced by Simfinder, and the salience score iscomputed using lexical chains (Morris and Hirst 1991; Barzilay and Elhadad 1997) asdescribed below.",Neutral
"We further describe an efficient approach to alleviate this problem by using an idea of phrase construction (Ohsawa et al., 1998). ",Positive
"Mental rotation has been widely investigated not only incognitive psychology, but also in cognitive neuroscience andcomputational modelling (Kosslyn, 1996; Zacks, 2008). Initially,it was proposed that the brain mechanisms underlying mentalrotation mainly involve visual and spatial perception systems(Corballis & McLaren, 1982; Shepard & Metzler, 1971). ",Neutral
"Therefore, whenever we have ac cess to a large amount of labeled data from some “source” (out-of-domain), but we would like a model that performs well on some new “target” domain (Gildea, 2001; Daumé III, 2007), we face the problem of domain adaptation. ",Neutral
"The English Constraint Grammar Parser, ENGCG  Voutilainen et al., 1992; Karlsson el al., 1994), is based on Constraint Grammar, a parsing framework proposed by Fred Karlsson (1990). ",Neutral
"In a previous comparison between GE and PDL (Mann and McCallum, 2008), GE outperformed PDL without the extra similarity features, whose construction may be problem-specific. ",Neutral
"TD has also similarities to three aspects of financial debt: repayment, interest, and in some cases high cost (Allman, 2012).",Neutral
"The three real data sets have been extracted from the Forest Cover Type data set of the UCI repository [5] having 7 classes and 581,012 samples. This is for the prediction of forest cover type based on 54 cartographic variables. ",Positive
Before training the classifiers  we perform feature ablation by imposing a count cutoff of 10  and by limiting the number of features to the top 75K features in terms of log likelihood ratio  ,Neutral
"We trained a 5-gram language model from the provided English monolingual training data and the non-Europarl portions of the parallel training data using modified Kneser-Ney smoothing as implemented in the SRI language modeling toolkit (Kneser and Ney, 1995; Stolcke, 2002).",Positive
"The primary purpose of this section is to introduce and theoretically analyze the four techniques that we evaluated: EulerView [41], Bubble Sets [12], LineSets [3], and KelpFusion [28]; they are illustrated in Fig.Â 1.",Positive
"Perhaps the most basic fact about 3D vision and figure-ground perception is that its functional units are 3D boundaries and surfaces, where these words need to be properly understood. These processes were first modeled in Grossberg (1984a) and have provided a foundation for subsequent explanations and predictions about many data, including how looking at 2D pictures can generate conscious 3D percepts of occluding and occluded objects ",Neutral
"In (Riley, 1989), Riley describes a decision-tree based approach to the problem. His performance on /he Brown corpus is 99.8%, using a model learned t'rom a corpus of 25 million words. ",Positive
Among them  the unsupervised algorithm using decisiontrees  has achieved promising performance Recent projects in semisupervised  and unsupervised  tagging also show significant progress Introduction The emergence of phrasebased statistical machine translation  PSMT   has been one of the major developments in statistical approaches to translation ,Positive
"The insertion in the abstract of linguistic material not present in the input document has been addressed in paraphrase generation (Barzilay and Lee, 2004) and canned-based summarization (Oakes and Paice, 2001) in limited domains.  ",Positive
"But even for the linear case, where we indeed prove stability, so far stability theorems are non-existent in the literature. Though some results have been derived in [34], they only cover a very weak form of stability, which states that the solutions of (2) with perturbed data stay close to the solution with unperturbed data, if one additionally increases the regularization parameter Î² in the perturbed problem by a sufficient amount.",Positive
"Since the advent of the Internet in the 1990s, WOM is no longer restricted to personal influence networks because the Internet allows one to reach strangers at a larger scale [26].",Neutral
Having a single  canonical tree structure for each possible alignment can help when flattening binary trees  as it indicates arbitrary binarization decisions  ,Neutral
The experimental data shows that the constant Î± is 1.5 approximately [11].,Positive
"The experimental procedures, such as questionnaire design, were based on methods and protocol used by previous interactive experiments (Dupont et al., 2010; Harper & Kelly, 2006; Huang et al., 2006; Kelly et al., 2007; Kelly, Harper, & Landau, 2008; White, Ruthven, & Jose, 2002; White et al., 2006). ",Neutral
"However, Chen et al. pointed out that the errors of soft set reduction and presented a new notion of parameterization reduction in soft set [40]",Neutral
"The simulation results suggest that this approach can reduce the startup delay by up to 2 sec in comparison to the previous results in  [22,42].",Negative
"Rindflesch et al. (1999) use the term ""macro-noun phrase"" to refer to structures that include reduced relative clauses (commonly introduced by prepositions or participles) as well as appositives.",Neutral
NormNet was tested by speaker-normalizing and learning steady-state vowel categories from the Peterson and Barney (1952) database with an accuracy similar to that of human listeners,Positive
"Other ways to construct parsimonious higher-order Markov chain models have been proposed (Raftery and Tavare, 1994).",Neutral
"For other pattern recognition related coding (e.g., cross validation, scaling, etc.) we made use of the Matlab PRTools (Duin, 2001).  ",Neutral
"In (Koehn and Hoang, 2007), shallow syntactic analysis such as POS tagging and morphological analysis were incorporated in a phrasal Decoder.  ",Neutral
Disambiguation of a limited number of words is not hard  and necessary context information can be carefully collected and handcrafted to achieve high disambiguation accuracy as shown in  ,Positive
"Interestingly, a similar phenomenon between P&G and its wholesalers has been documented during 1910s (Schisgall, 1981). ",Neutral
"To select these, we use the idea of strong chains introduced by Barzilay and Elhadad (1997). ",Positive
"Third, we have shown that the dynamical pattern recognition process can act as a forward model of neuroimaging data. Previous studies in this area (Corchs & Deco, 2004; Husain, Tagamets, Fromm, Braun, & Horwitz, 2004) have used computational models of auditory processing as forward models for fMRI data. Corchs and Deco (2004), for example, have used a neurodynamical model of feature-based attention in combination with a haemodynamic process as a forward model of fMRI activity. ",Negative
"We solve this optimization problem with a version of the branch-and-bound algorithm (Land and Doig, 1960). In general, this graph alignment problem is NP-hard (Klau, 2009) and usually solved approximately following a procedure similar to beam search. ",Positive
"We have implemented the approach as an extension to the EvoSuite tool (Fraser and Arcuri, 2013b), and analyze the effects of the different parameters involved in the local search, and determine the best configuration.",Positive
"Developing valuable software is a goal that has long been on the Agile manifesto (Beck et al., 2001). However, it is not an easy goal to achieve. Before adopting CD, some of our teams had been using an Agile method called Kanban (Anderson, 2010); however, due to delivery problems, we still had situations where a team had completed a feature but could not deliver it to production to ob-tain users’ feedback. Consequently, they built additional function-alities on top of that feature, simply assuming it was useful. Un-fortunately, when they finally delivered the software to the users, they found out that the feature was not what the users needed. ",Negative
"Next, it looks promising to try to estimate the dictionary word frequencies using a search engine instead of text corpus, as proposed by Lapata and Keller (2004) ",Positive
"Using precisely the Bertini settings described on the examples page for [3] for all runs, we find that regeneration is fastest, followed by perturbed regeneration. All other homotopy types (perturbed or not) were cost prohibitive, taking at least twice as long as perturbed regeneration.",Positive
" The evolution of aPS especially during operation as discussed in scenario category “V” (Table 1) is performed on code level by suppliers' start-up personnel or customers' operation staff with limited software education, but huge knowledge about the process. This may lead to inconsistencies between implementation and design artifacts as well as to unclear code structure (Katzke et al. 2004; Vogel-Heuser et al. 2014a)",Negative
"Mathematical morphology provides an approach to extracting image components, such as size, shape, boundary and connectivity, and to eliminating irrelevancies for detecting various blood cells [11,12] and cancer cells [13].",Neutral
The ability of the connected fractal dimension to differentiate between images of normal and abnormal retinal vessels in [10] suggests that concept of connectivity might also be useful in other applications where the local regularity of the binary image needs to be assessed. ,Positive
"To diversify the search, a noise term may be added to the objective functions of the insertion heuristics (Pisinger & Ropke, 2007; Ropke & Pisinger, 2006).",Neutral
For MCE learning  we selected the reference compression that maximize the BLEU score    argmax rR BLEU  r  R r   from the set of reference compressions and used it as correct data for training ,Neutral
"We show how this insight enables us to easily develop faster and exact variants of cube pruning for tree-to-string transducer-based MT (Galley et al., 2004; Galley et al., 2006; DeNero et al., 2009). ",Neutral
"These comments were also apparent concerning SUS question ten: I needed to learn a lot of things before I could get going with this system ( Brooke,1996), with a score of 50%",Neutral
This is analogous  and in a certain sense equivalent  to empirical risk minimization  which has been used successfully in related areas  such as speech recognition   language modeling   and machine translation   investigated the use of concurrent parsing of parallel corpora in a transduction inversion framework  helping to resolve attachment ambiguities in one language by the coupled parsing state in the second language ,Positive
"The notion that regions higher up in the auditory cortical hierarchy process information at longer time scales has recently been made use of in a model of auditory sequence recognition based on stable heteroclinic channels (Kiebel, Kriegstein, Daunizeau, & Friston, 2009). Moreover, the approach developed in that work derives from a Bayesian perspective in which cortical hierarchies embody a generative model which is then inverted during the pattern recognition process. Generative models of speech production are, as yet however, still in the early stages of development. This currently limits the ecological validity of such a generative modelling approach.",Negative
Gaussier (1999) induces derivational morphology from a lexicon by means of p-similarity based splitting based splitting.,Neutral
Xiao et al. [58] adopted sparse representation to predict the missing values and Baumann et al. [4] fixed missing data via searching poses with a similar marker set from a prior-database and then optimizing an energy minimization function to synthesize the positional data of the missing markers. ,Positive
"The algorithm is again described by Cutting et al. and by Sharman, and a mathematical justification for it can be tbund in Huang et al. (1990). ",Positive
"Regarding Buckley et al.'s (2005) criteria temporal change, also history of change is introduced with the characteristic sequential and parallel synchronous and parallel asynchronous changes.",Neutral
"Also Apex, introduced by Nauman etÂ al. (2010), focuses on policy enforcement for regulating ICC flows. In contrast to Saint, Apex supports more complex policy conditions using dynamic attributes including cardinality and time dimension constrains, i.e., restricting the maximum number of SMS messages sent by an app. Policy rules must be defined to manage the initialisation, updating, and resetting of dynamic attributes. Both Saint and Apex support authorisation actions to allow or deny an ICC flow, without the possibility of modifying or obfuscating a flow which is supported in our framework.",Positive
" The traditional methods for estimating PDFs, e.g. binning methods and kernel density techniques, require specification of a bandwidth parameter that heavily influences the shape of the resulting PDF (Silverman, 1986; Wilks, 2006; Srihera and Stute, 2011). ",Neutral
"Guérout et al.  [34], on the other hand, focused on implementing the DVFS model on CloudSim. Finally, Grozev and Buyya  [35] presented a model for three-tier Web applications and incorporated it into CloudSim.",Neutral
"Manually encoding all these variations into the grammar is tedious and error-prone. Supervised semantic parsing addresses this issue by learning to construct the grammar automatically from sample meaning annotations (Mooney, 2007). ",Positive
They are also used for inducing alignments  In recent work   proposed a general framework for including morphological features in a phrasebased SMT system by factoring the representation of words into a vector of morphological features and allowing a phrasebased MT system to work on any of the factored representations  which is implemented in the Moses system ,Neutral
"Many works have reported challenges and solutions in adopt-ing CD (Leppanen et al., 2015; Claps et al., 2015; Olsson et al., 2012; Karvonen et al., 2015; Rissanen and Münch, 2015; Marschall, 2007; Zhu et al., 2015; Debbiche et al., 2014; Puneet, 2011; Noured-dine and Foutse, 2014; Laukkanen et al., 2015; Rogers, 2004; Sek-itoleko et al., 2014; Krusche and Alperowitz, 2014; Adams et al., 2015; Souza et al., 2015; Feitelson et al., 2013; Rahman et al., 2015; Neely and Stolt, 2013), including a very recent systematic literature review (Laukkanen et al., 2017). However, none of the existing lit-erature on CD has included the strategies I reported in this paper.",Negative
Chen et al. (2008) used features derived from short dependency pairs based on large-scale auto-parsed data to enhance dependency parsing.,Neutral
"During all these runs, EvoSuite was configured using the optimal configuration determined in our previous experiments on tuningÂ (Arcuri and Fraser, 2013). To evaluate the statistical and practical differences among the different settings, we followed the guidelines by Arcuri and Briand (2014). ",Positive
According to this model  when translating a stringf in the source language into the target language  a string e is chosen out of all target language strings e if it has the maximal probability given f   e  arg maxe LCB Pr  e f  RCB  arg maxe LCB Pr  f e  Pr  e  RCB where Pr  f e  is the translation model and Pr  e  is the target language model ,Neutral
It can be applied to complicated models such IBM Model4  By 17 0 10 20 30 40 50 60 70 80 90 100 10000 100000 1e06 1e07 Test Set Items with Translations  Training Corpus Size num words unigrams bigrams trigrams 4grams Figure 1 Percent of unique unigrams bigrams trigrams and 4grams from the Europarl Spanish test sentences for which translations were learned in increasingly large training corpora increasing the size of the basic unit of translation phrasebased machine translation does away with many of the problems associated with the original wordbased formulation of statistical machine translation Brown et al  1993,Negative
"The simplest demand model is an independently and identically distributed (i.i.d.) Gaussian white noise process (Deziel & Eilon, 1967). This model has some mathematical advantages, but may be an over-simplification as it overlooks temporal correlation in the demand signal.",Neutral
Many executives have little idea of how to orchestrate a marketing campaign that exploits the full power of opinion leader eWOM [31]. Part of the challenge is the lack of a proper approach to identify eWOM opinion leaders,Negative
"To demonstrate the benefits of the proposed approach, we run five experiments considering two tasks, namely pedestrian and car detection. We first give an illustrative comparison between the original grid approach (e.g., Roth et al., 2009) and the proposed method.",Neutral
Throughout  the likelihood ratio  is used as significance measure because of its stable performance in various evaluations  yet many more measures are possible ,Positive
"The system was initially prototyped using the MUC-6 and MUC-7 data sets (Chinchor & Sundheim, 2003; Chinchor, 2001), using the standard partitioning of 30 texts for training and 20-30 texts for testing. Then, we developed and tested the system with the ACE 2003 Training Data corpus (Mitchell et al., 2003) ",Neutral
Jacquemin (1997) focuses on the morphological processes.,Neutral
"We present and evaluate empirically statistical models for both mention detection and entity tracking problems. For mention detection we use approaches based on Maximum Entropy (MaxEnt henceforth) (Berger et al., 1996) and Robust Risk Minimization (RRM henceforth) (Zhang et al., 2002). ",Neutral
"Typically, motion postures in the whole time duration are framed in image snapshots similar to those presented in Wang and Baciu [1], Tong et al. [4], Zhang et al. [8], Shen et al. [9] and Hofmann and Gavrila [10]. The images are transformed into numeric data in a 2D coordinate system of the main body joints",Neutral
"The understanding of turbulence is a part of wish list, suggested at Turbulence Colloquium in Marseille 2011 for current and future studies [6]. The intention of this research work is to improve the understanding of turbulence.",Positive
The approach is able to achieve 94  precision and recall for base NPs derived from the Penn Treebank Wall Street Journal  ,Neutral
"Among others,Banquet and Grossberg (1987) provide ERP markers during memory search; Brincat and Miller (2015) provide oscillatory neurophysiological markers of the interplay between prefrontal cortex and hippocampus during learning and mismatch; Otto and Eichenbaum (1992) provide neurophysiological data during hippocampal mismatch processing; and Spitzer, Desimone, and Moran (1988) provide neurophysiological data from cortical area V4 during the learning of easy vs. difficult discriminations, a process that is regulated within ART by a vigilance parameter",Neutral
 presented a thorough discussion on the Yarowsky algorithm ,Neutral
From this point of view  some of the measures used in the evaluation of Machine Translation systems  such as BLEU   have been imported into the summarization task ,Neutral
"The proposed approach is also amenable to an efficient implementation by finite state transducers (Kaplan and Kay, 1994). ",Neutral
"Analysis of various network topologies [15,16] has demonstrated the impact of the network structure on efficient team composition.",Neutral
"Decision Analytics in 2014, a journal that features both analytics and OR/MS content. However, considering that the first academic articles discussing analytics were published in the early 2000s (e.g. Kohavi, Rothleder, & Simoudis (2002)), the tardiness of the OR/MS academic community’s response is surprising enough to warrant further explo-ration of the underlying causes.",Positive
"The section then quantitatively considers the existence of coherent dependence clusters and identifies patterns of clustering within the programs. This is followed by a series of four case studies, where qualitative analysis, aided by the decluvi cluster visualization tool (Islam et al., 2010a), highlight how knowledge of clusters can aid a software engineer. ",Positive
"Our epistemological argument is that knowledge (or understanding) is always linked to the purposes and values of those producing or using it, and is dependent on the boundary judgements that they make (Churchman, 1970; Ulrich, 1994; Alrøe, 2000; Midgley, 2000).",Neutral
"Moreover, SVM classification performance can be hindered by class imbalance [1,30]",Neutral
"A major issue in MaxEnt training is how to select proper features and determine the feature targets (Berger et al., 1996; Jebara and Jaakkola, 2000).",Neutral
" Lorch (1989) identifies textual signals, such as headings, previews, summaries, titles, numeric signals and so on. All texts are accompanied by these types of cues or signals which ‘present’ the texts to the reader or ensure the presence of the texts in the world.",Neutral
"In particular, as in Roth et al. (2009) we kept the positive representation fixed and generated a bag of negative samples from an estimated background model.",Neutral
"The peers inaccessibility problem; when a peer inside a private network can initiate a connection with the peers of public networks, but a reverse connection is often complicated by administrative policies [29], has been discussed in some of the earliest partially centralized PA-CDN articles  [101,102]. ",Negative
"Elman (1990) trains a connectionist net to predict words, a process that generates internal representations that reflect grammatical category. Brill et al. (1990) try to infer grammatical category from bigram statistics.  inch and Chater (1992) and Finch (1993) use vector models in which words are clustered according to the similarity of their close neighbors in a corpus.",Neutral
"Mathis and Rush (1985) indicate thatsome transformations in the source material are allowed, such as concatenation, trun-cation, phrase deletion, voice transformation, paraphrase, division, and word deletion.Rowley (1982) mentions the inclusion of the lead or topical sentence and the use ofactive voice and advocates conciseness.",Neutral
Unlike wellknown bootstrapping approaches   EM and CE have the possible advantage of maintaining posteriors over hidden labels  or structure  throughout learning  bootstrapping either chooses  for each example  a single label  or remains completely agnostic ,Negative
"The annotation experiment described here (and in Teufel, Carletta, and Moens [1999] in more detail) tests the rhetorical annotation scheme presented in section ",Neutral
"If we need to generate summaries that can be used to indicative what topics are addressed in the original document, and thus can be used to alert the uses as the source content, i.e., the indicative function (Mani et al., 1999), extraction approach is capable of handling this kind of tasks. ",Positive
"As reported in Herrmannsdoerfer et al.(2009), Mens (2008), Brosch et al. (2010) and Koegel et al.(2010), the detection of applied refactorings is a crucial prerequisite for automating model management tasks",Neutral
" The restructuring of a production unit versus a continuous improvement process of these units is another topic in this field (Schuh et. al 2013). Furthermore, continuous integration of the software and the hardware of an aPS is more complicated than in a pure software setting as the changes in hardware are much slower to realize than in software as well as that simulation models of the hardware system are required for automated integration tests.",Negative
The methods for automated tumor detection evolved from the approaches that are used for normal tissue detection on medical images. These include a fuzzy set based algorithm [3] that allows the detection of healthy brain substructures with a precision of 95% measured with the Dice similarity coefficient (DSC) [4].,Neutral
The search across a dimension uses the efficient method of  In the hierarchical phrasebased model   and an inversion transduction grammar  ITG    the problem is resolved by restricting to a binarized form where at most two nonterminals are allowed in the righthand side ,Positive
Brill and Marcus (1992a) have shown that the effort necessary to construct the part-of-speech lexicon can be considerably re- duced by combining learning procedures and a partial part-of-speech categorization elicited from an informant. ,Positive
"Yet, it is reported in [124] that only around 30% of NetSession users agree to participate in peer-assistance.",Neutral
"Another example is INFORMS’ definitions of analytics as “the scientific process of transforming data into insight for making better decisions” (Liberatore & Luo, 2011, p. 582); which bears close relation to their definition of OR/MS as “the application of advanced analytical methods to make better decisions” (INFORMS, 2013). A clear argument can be made that the definitions are somewhat interchangeable, ergo that partitions between each are ill-defined.",Positive
"Damasio (1999) has derived from clinical data what can be viewed as a heuristic version of the CogEM model, and has used it to describe what can be interpreted as cognitive–emotional resonances that support “the feeling of what happens”. ",Neutral
"The skyrocketing demand for serving video traffic have questioned the effectiveness of the traditional solution of employing special purpose Content Delivery Networks (CDNs), to serve such content. Invented at the turn of the century [96], CDNs now constitute the backbone for serving content [25,80]. ",Neutral
Fuhr (1989) solves problem 2 by assuming that a document is probabilistically indexed by its term vectors. This model is called Retrieval with Probabilistie Indexing (RPI). ,Positive
"The authors of  [39,65] proposed a strategy for improving startup delay via an effective buffer management on a peer’s side.",Neutral
The sources of information we use for implementing our system are a POS tag-ger (Foster 1991),Neutral
"This approach is based on analysing a scenario, not step by step, but using steps merged logically into so-called transactions in which each transaction should include more than one step. Robiolo et al., (2009) improved transactions by calculating paths by which the complexity of each transaction is based on the number of binary or multiple conditions used in the scenarios",Neutral
"The Human Connectome Project (HCP) is a systematic effort to map macroscopic human brain circuits and their relationship to behavior in a large population of healthy adults [9,18,26].",Positive
The Penn Treebank annotation  was chosen to be the first among equals  it is the starting point for the merger and data from other annotations are attached at tree nodes ,Neutral
"The literature on dynamic decision making and economic optimisation in the response and recovery phases is, however, considerably less mature (Altay & Green III, 2006).",Neutral
"Declarative: the expected results of the computation are declared, often using a language similar to SQL. The Continuous Query Language (CQL)  [21] is the most prominent representative of this category.",Positive
"Research on Statistical Machine Translation (SMT) has shown substantial progress in recent years. Since the success of phrase-based methods (Och and Ney, 2004; Koehn, 2004), models based on formal syntax (Chiang, 2005) or linguistic syntax (Liu et al., 2006; Marcu et al., 2006) have also achieved state-of-the-art performance.",Positive
Study in collocation extraction using lexical statistics has gained some insights to the issues faced in collocation extraction  ,Positive
"In order to avoid a full Viterbi search of all possibilities, we perform a beam search with width of three among the candidates of the previous sentence, following Barzilay et al. (2000). ",Neutral
These scores are higher than those of several other parsers   but remain behind tim scores of Charniak  2000  who obtains 901  LP and 901  LR for sentences _  40 words In contrast to existing approaches   the context of the whole corpus rather than a single sentence is considered in this iterative  unsupervised procedure  yielding a more reliable alignment ,Negative
"Building on (Roth et al., 2009) the model describing the object class (the positive model) is pre-calculated by off-line boosting for feature selection and only negative updates are performed.",Neutral
Portage is a statistical phrasebased SMT system similar to Pharaoh  ,Neutral
"Brain-imaging evidence on the brain areasmost involved in mental rotation supports the idea that mentalrotation indeed depends on a strong integration of sensorimotor processes and covert mental simulation of motor movements (see Zacks, 2008, for a review). In particular, based on refined experimental paradigms, mental rotation has been proposed to Involve the following processes (Lammetal.,2007):",Neutral
